from,to,count
#TrumpHasCovid,#Trump,23323
#TrumpHasCovid,#TrumpCovid,18398
#TrumpHasCovid,#TrumpVirus,6608
#TrumpHasCovid,#CovidCaughtTrump,5559
#TrumpHasCovid,#TrumpHasCorona,4149
#TrumpHasCovid,#coronavirus,3852
#TrumpHasCovid,#BidenHarris2020,3165
#TrumpHasCovid,#SuperSpreader,3023
#TrumpHasCovid,#Trump2020,2943
#TrumpHasCovid,#DonaldTrump,2614
#TrumpHasCovid,#COVIDIOTS,2227
#TrumpHasCovid,#VOTE,2098
#TrumpHasCovid,#WearAMask,1863
#TrumpHasCovid,#Election2020,1774
#TrumpHasCovid,#NBAFinals,1364
#TrumpHasCovid,#COVID,1326
#COVID19,#Trump,9989
#Trump,#TrumpCovid,4386
#Trump,#coronavirus,4263
#Trump,#DonaldTrump,1967
#Trump,#Trump2020,1875
#Trump,#CovidCaughtTrump,1873
#Trump,#TrumpHasCorona,1611
#Trump,#NBAFinals,1606
#Trump,#Corona,1498
#Trump,#TrumpVirus,1352
#Trump,#LakeShow,1323
#Trump,#BidenHarris2020,1263
#Trump,#COVID,917
#Trump,#VOTE,868
#Trump,#Election2020,867
#Trump,#BoyfriendDay,790
#Trump,#BREAKING,480
#COVID19,#coronavirus,4667
#coronavirus,#TrumpCovid,1175
#coronavirus,#DonaldTrump,1095
#coronavirus,#CovidCaughtTrump,345
#coronavirus,#Trump2020,184
#coronavirus,#Corona,169
#coronavirus,#COVID,130
#coronavirus,#TrumpHasCorona,98
#coronavirus,#COVIDIOTS,36
#COVID19,#TrumpCovid,4417
#TrumpCovid,#TrumpVirus,1938
#TrumpCovid,#TrumpHasCorona,1562
#TrumpCovid,#CovidCaughtTrump,1136
#TrumpCovid,#BoyfriendDay,416
#TrumpCovid,#DonaldTrump,405
#TrumpCovid,#SuperSpreader,392
#TrumpCovid,#Trump2020,167
#TrumpCovid,#SaturdayMotivation,115
#COVID19,#DonaldTrump,3210
#DonaldTrump,#TrumpHasCorona,32
#DonaldTrump,#COVID,25
#DonaldTrump,#TrumpVirus,15
#COVID19,#CovidCaughtTrump,2566
#CovidCaughtTrump,#WearAMask,1471
#CovidCaughtTrump,#TrumpVirus,657
#CovidCaughtTrump,#COVIDIOTS,643
#CovidCaughtTrump,#TrumpHasCorona,545
#CovidCaughtTrump,#COVID,190
#CovidCaughtTrump,#SuperSpreader,123
#CovidCaughtTrump,#BidenHarris2020,45
#CovidCaughtTrump,#VOTE,43
#COVID19,#25thAmendment,1788
#25thAmendment,#TrumpHasCovid,4
#25thAmendment,#Trump,2
#COVID19,#NBAFinals,1399
#NBAFinals,#LakeShow,1732
#NBAFinals,#Trump2020,684
#NBAFinals,#BidenHarris2020,432
#NBAFinals,#BoyfriendDay,346
#NBAFinals,#TrumpCovid,159
#NBAFinals,#VOTE,138
#COVID19,#Trump2020,1243
#Trump2020,#BidenHarris2020,824
#Trump2020,#VOTE,298
#Trump2020,#LakeShow,222
#COVID19,#VOTE,1226
#VOTE,#BidenHarris2020,1300
#VOTE,#LakeShow,402
#VOTE,#TrumpVirus,119
#COVID19,#LakeShow,1152
#LakeShow,#TrumpHasCovid,1012
#LakeShow,#BidenHarris2020,552
#LakeShow,#BoyfriendDay,89
#LakeShow,#COVID,30
#LakeShow,#TrumpCovid,21
#COVID19,#BidenHarris2020,1140
#BidenHarris2020,#TrumpVirus,307
#BidenHarris2020,#TrumpCovid,56
#COVID19,#COVID,1090
#COVID,#TrumpCovid,92
#COVID,#Trump2020,37
#COVID,#Corona,27
#COVID,#TrumpVirus,25
#COVID,#COVIDIOTS,17
#COVID,#SuperSpreader,16
#COVID,#VOTE,16
#COVID19,#SuperSpreader,1038
#SuperSpreader,#Trump,375
#SuperSpreader,#TrumpVirus,66
#SuperSpreader,#COVIDIOTS,31
#SuperSpreader,#coronavirus,30
#SuperSpreader,#WearAMask,21
#SuperSpreader,#SaturdayMotivation,21
#SuperSpreader,#SaturdayMorning,20
#COVID19,#COVIDIOTS,1019
#COVIDIOTS,#Trump,294
#COVIDIOTS,#TrumpVirus,107
#COVIDIOTS,#TrumpCovid,104
#COVIDIOTS,#TrumpHasCorona,43
#COVIDIOTS,#VOTE,22
#COVIDIOTS,#WearAMask,16
#COVIDIOTS,#BidenHarris2020,11
#COVIDIOTS,#SaturdayMotivation,11
#COVIDIOTS,#Trump2020,10
#COVID19,#BoyfriendDay,968
#BoyfriendDay,#TrumpHasCovid,766
#BoyfriendDay,#SaturdayMotivation,65
#COVID19,#SaturdayMotivation,917
#SaturdayMotivation,#SaturdayMorning,8339
#COVID19,#TrumpVirus,909
#TrumpVirus,#TrumpHasCorona,876
#TrumpVirus,#WearAMask,50
#COVID19,#WearAMask,902
#WearAMask,#Trump,139
#WearAMask,#TrumpCovid,69
#WearAMask,#BidenHarris2020,40
#WearAMask,#coronavirus,29
#WearAMask,#TrumpHasCorona,26
#WearAMask,#SaturdayMotivation,23
#WearAMask,#VOTE,20
#COVID19,#SaturdayMorning,859
#SaturdayMorning,#TrumpHasCovid,648
#SaturdayMorning,#Trump,122
#SaturdayMorning,#TrumpCovid,92
#COVID19,#Election2020,725
#Election2020,#TrumpCovid,31
#COVID19,#Coronavirus,725
#Coronavirus,#Trump,488
#Coronavirus,#TrumpHasCovid,62
#Coronavirus,#Corona,15
#Coronavirus,#TrumpCovid,13
#COVID19,#TrumpHasCorona,703
#TrumpHasCorona,#Trump2020,54
#COVID19,#Corona,666
#Corona,#TrumpHasCovid,374
#Corona,#TrumpHasCorona,10
#COVID19,#BREAKING,606
#BREAKING,#TrumpHasCovid,80
