from,to,count
#WorldUnitedForSSRJustice,#Warriors4SSR,100
#WorldUnitedForSSRJustice,#DeathOfDemocracy,66
#WorldUnitedForSSRJustice,#UdhavThackerayStepDown,65
#WorldUnitedForSSRJustice,#ShivSena,39
#WorldUnitedForSSRJustice,#JusticeForSSR,38
#WorldUnitedForSSRJustice,#CBIFamilyAwaitsJusticeForSSR,32
#WorldUnitedForSSRJustice,#BharathForKangana,30
#WorldUnitedForSSRJustice,#JaiMaharashtra,26
#WorldUnitedForSSRJustice,#WarriorsRoar4SSR,22
#WorldUnitedForSSRJustice,#ShameOnBMC,19
#WorldUnitedForSSRJustice,#FreeRepublicReporter,18
#WorldUnitedForSSRJustice,#IndiaWithKangana,18
#WorldUnitedForSSRJustice,#JusticeForSushantSinghRajput,17
#WorldUnitedForSSRJustice,#UdhavThackeray,16
#WorldUnitedForSSRJustice,#ArrestDishaSSRKillers,13
#WorldUnitedForSSRJustice,#Flag4SSR,12
#WorldUnitedForSSRJustice,#justiceforSushanthSinghRajput,10
#WorldUnitedForSSRJustice,#UnitedForSSRJustice,10
#WorldUnitedForSSRJustice,#SatyagrahForSSR,7
#WorldUnitedForSSRJustice,#SundayThoughts,7
#WorldUnitedForSSRJustice,#ShameOnBollywood,5
#WorldUnitedForSSRJustice,#Message_To_AmitabhBachchan,5
#WorldUnitedForSSRJustice,#FocusOnMurderAngle,5
#WorldUnitedForSSRJustice,#SundayMotivation,5
#WorldUnitedForSSRJustice,#JusticeforSushantSingRajput,5
#WorldUnitedForSSRJustice,#WorriorsRoar4SSR,5
#WorldUnitedForSSRJustice,#CantBlockRepublic,5
#WorldUnitedForSSRJustice,#FreeAnujNow,5
#WorldUnitedForSSRJustice,#RheaArrested,4
#WorldUnitedForSSRJustice,#SSR,4
#WorldUnitedForSSRJustice,#IAmSushant,4
#WorldUnitedForSSRJustice,#sundayvibes,4
#WorldUnitedForSSRJustice,#JusticeForDishaSalian,4
#WorldUnitedForSSRJustice,#ArrestSSRKillers,4
#WorldUnitedForSSRJustice,#ArrestCulpritsOfSSR,4
#WorldUnitedForSSRJustice,#ShameOnMahaGovt,4
#WorldUnitedForSSRJustice,#ProbeSSRDigitalData,4
#WorldUnitedForSSRJustice,#AmitShah,4
