#india,0.32531702425240455
#news,0.09389497964262619
#latestnews,0.04782300935336677
#the_hilight,0.04782300935336677
#breakingnews,0.04782300935336677
#instagram,0.03972908648248043
#indian,0.03972908648248043
#china,0.028778409387359233
#love,0.028778409387359233
#coronavirus,0.027498375844582264
#AtalTunnel,0.02749837584458226
#fakegandhi,0.01752194461543034
$1251489108221759489,0.01752194461543034
$881604271,0.01752194461543034
$1153397353581121536,0.01752194461543034
#Pakistan,0.01752194461543034
$3433938161,0.01752194461543034
$1284005845349527552,0.01752194461543034
$65371489,0.01752194461543034
$1306857713733742593,0.01752194461543034
$1270016328523485187,0.01752194461543034
$1237749766739636224,0.01752194461543034
$1273748423234056193,0.01752194461543034
$1212392230029127680,0.01752194461543034
$1135868303174381573,0.01752194461543034
