from,to,count
#BlueLivesMatter,#BackTheBlue,119
#BlueLivesMatter,#BlackLivesMatter,44
#BlueLivesMatter,#SundayThoughts,44
#BlueLivesMatter,#SundayMorning,36
#BlueLivesMatter,#BLM,25
#BlueLivesMatter,#AllLivesMatter,24
#BlueLivesMatter,#ass2020,20
#BlueLivesMatter,#Compton,19
#BlueLivesMatter,#FlyEaglesFly,19
#BlueLivesMatter,#ThinBlueLine,11
#BlueLivesMatter,#LawAndOrder,10
#BlueLivesMatter,#TrumpRally,10
#BlueLivesMatter,#TuscanGP,9
#BlueLivesMatter,#itfc,9
#BlueLivesMatter,#IStandWithJKRowling,9
#BlueLivesMatter,#SundayMotivation,9
#BlueLivesMatter,#Trump2020,8
#BlueLivesMatter,#BillsMafia,8
#BlueLivesMatter,#DefendThePolice,7
#BlueLivesMatter,#MAGA,7
#BlueLivesMatter,#BLMIsATerroristOrganization,7
#BlueLivesMatter,#BREAKING,7
#BlueLivesMatter,#Marr,7
#BlueLivesMatter,#TOKIMEKI,6
#BlueLivesMatter,#Lemmings,6
#BlueLivesMatter,#CNNSOTU,6
#BlueLivesMatter,#ONEIRIC_THEATER,6
#BlueLivesMatter,#AllamaZameerAkhtarNaqvi,6
#BlueLivesMatter,#NFLSunday,5
#BlueLivesMatter,#NationalPoliceWomanDay,5
#BlueLivesMatter,#TrumpDoesntCare,5
#BlueLivesMatter,#LASD,4
#BlueLivesMatter,#Democrats,4
#BlueLivesMatter,#NFL,4
#BlueLivesMatter,#MAGA2020,4
#BlueLivesMatter,#NFLSundayTicket,4
#BlueLivesMatter,#BLMAntifaTerroristsThugs,4
#BlueLivesMatter,#AntifaTerrorists,4
#BlueLivesMatter,#Website,4
#BlueLivesMatter,#BidenRiots,4
#BlueLivesMatter,#Eunbi,4
#BlueLivesMatter,#ActivistsInPeshawar,4
#BlueLivesMatter,#GameDay,4
#BlueLivesMatter,#speed,4
#BlueLivesMatter,#JohnWall,4
#BlueLivesMatter,#BoycottNFL,4
#BlueLivesMatter,#slow,4
