from,to,count
#TrumpHasCovid,#Trump2020,2940
#TrumpHasCovid,#VOTE,2094
#TrumpHasCovid,#25thAmendment,4
#TrumpHasCovid,#COVID19,18713
#TrumpHasCovid,#DonaldTrump,2613
#TrumpHasCovid,#BidenHarris2020,3156
#TrumpHasCovid,#CovidCaughtTrump,5554
#TrumpHasCovid,#LakeShow,1012
#TrumpHasCovid,#Trump,23312
#TrumpHasCovid,#NBAFinals,1364
#TrumpHasCovid,#coronavirus,3846
#TrumpHasCovid,#TrumpCovid,18391
@AmitShah,@PMOIndia,23124
@AmitShah,@rajnathsingh,2101
@AmitShah,@HMOIndia,9150
@AmitShah,@aiims_nd,4355
@AmitShah,@JPNadda,1884
@AmitShah,@narendramodi,23970
@AmitShah,@BJP4Bihar,12
@AmitShah,@BJP4India,2624
@SJMorrison_,#COVID19,2994
@SJMorrison_,@JoeBiden,1
*people,#COVID19,2483
*people,*care,4960
*people,*covid…,344
*people,*trump,62110
*people,*positive,11701
@AprilDRyan,#COVID19,1743
@AprilDRyan,@realDonaldTrump,2676
*positive,#COVID19,6807
*positive,*trump,170970
*positive,*potus,1943
*covid…,*fine,2994
*covid…,*disaster,2994
*covid…,*trump,24021
*covid…,*care,2994
*covid…,"*early diagnosis",2994
*covid…,*remdesivir,2994
*covid…,"*trump diagnosis",2994
*covid…,#COVID19,3006
#CovidCaughtTrump,#COVID19,2562
#CovidCaughtTrump,#Trump,1870
#CovidCaughtTrump,#coronavirus,341
#CovidCaughtTrump,#TrumpCovid,1135
@rajnathsingh,@PMOIndia,3183
@rajnathsingh,@narendramodi,13936
@rajnathsingh,@BJP4India,561
@rajnathsingh,@JPNadda,395
@GOP,#COVID19,546
@GOP,@realDonaldTrump,6302
@GOP,@POTUS,1058
@GOP,@JoeBiden,676
#NBAFinals,#VOTE,207
#NBAFinals,#COVID19,1399
#NBAFinals,#BidenHarris2020,504
#NBAFinals,#Trump2020,608
#NBAFinals,#LakeShow,1731
#NBAFinals,#Trump,1752
#coronavirus,#COVID19,4625
#coronavirus,#DonaldTrump,1092
#coronavirus,#Trump,4255
#coronavirus,#TrumpCovid,1170
$952247125185720320,#COVID19,236
@glamelegance,@realDonaldTrump,12363
@glamelegance,#COVID19,3144
@glamelegance,@JoeBiden,7
#COVID19,*fine,3008
#COVID19,$1310834575732551680,20
#COVID19,#DonaldTrump,3204
#COVID19,@JoeBiden,650
#COVID19,$1282269776996376576,360
#COVID19,*potus,2957
#COVID19,$2416298719,13
#COVID19,$235966654,21
#COVID19,#TrumpCovid,4412
#COVID19,@DrEricDing,3044
#COVID19,$45126279,37
#COVID19,#VOTE,1222
#COVID19,#25thAmendment,1788
#COVID19,*disaster,3014
#COVID19,*trump,7600
#COVID19,$17600254,15
#COVID19,@realDonaldTrump,10748
#COVID19,#LakeShow,1152
#COVID19,$1292216657839104007,39
#COVID19,$96718576,14
#COVID19,"*trump diagnosis",3078
#COVID19,$1231772147259002881,22
#COVID19,@POTUS,542
#COVID19,*care,3137
#COVID19,$1230050104800948225,18
#COVID19,@donwinslow,738
#COVID19,#BidenHarris2020,1137
#COVID19,"*early diagnosis",2994
#COVID19,#Trump2020,1242
#COVID19,@TheSWPrincess,1707
#COVID19,*remdesivir,3032
#COVID19,"*donald trump",2893
#COVID19,@SKYRIDER4538,2412
#COVID19,#Trump,9971
#COVID19,@Mediavenir,1908
#COVID19,$1241539336794820610,35
#25thAmendment,#Trump,2
#DonaldTrump,#Trump,1966
#DonaldTrump,#TrumpCovid,308
@JPNadda,@myogiadityanath,158
@JPNadda,@PMOIndia,1002
@JPNadda,@narendramodi,16449
@JPNadda,@BJP4India,1030
@JoeBiden,@realDonaldTrump,9781
@JoeBiden,@POTUS,1192
@ChiefSecyUP,@CMOfficeUP,14087
@ChiefSecyUP,@narendramodi,14275
@ChiefSecyUP,@myogiadityanath,14299
@ChiefSecyUP,@RajKSinghIndia,15293
@aiims_nd,@PMOIndia,10097
@aiims_nd,@HMOIndia,9036
@aiims_nd,@narendramodi,4884
#TrumpCovid,#Trump,4381
@CMOfficeUP,@narendramodi,14814
@CMOfficeUP,@myogiadityanath,20571
@CMOfficeUP,@RajKSinghIndia,14298
@CMOfficeUP,@PMOIndia,876
@DrEricDing,@realDonaldTrump,22
#VOTE,#BidenHarris2020,1405
#VOTE,#Trump2020,365
#VOTE,#LakeShow,268
#VOTE,#Trump,868
*fine,*disaster,2994
*fine,*care,3022
*fine,"*early diagnosis",2994
*fine,*remdesivir,2994
*fine,"*trump diagnosis",2994
@PMOIndia,@myogiadityanath,3486
@PMOIndia,@HMOIndia,22834
@PMOIndia,@narendramodi,38742
@PMOIndia,@BJP4Bihar,7
@PMOIndia,@BJP4India,3140
*disaster,*care,2994
*disaster,"*early diagnosis",2994
*disaster,*remdesivir,2994
*disaster,"*trump diagnosis",2994
*trump,*care,10805
*trump,*remdesivir,1449
*care,"*early diagnosis",2994
*care,*remdesivir,3006
*care,"*trump diagnosis",2994
#LakeShow,#BidenHarris2020,414
#LakeShow,#Trump2020,592
#LakeShow,#Trump,1323
@narendramodi,@HMOIndia,9998
@narendramodi,@myogiadityanath,33797
@narendramodi,@BJP4Bihar,5502
@narendramodi,@BJP4India,28520
@narendramodi,@RajKSinghIndia,13869
@BJP4India,@myogiadityanath,2182
@BJP4India,@BJP4Bihar,106
@RajKSinghIndia,@myogiadityanath,14179
@POTUS,@realDonaldTrump,9614
@realDonaldTrump,@donwinslow,135
"*early diagnosis",*remdesivir,2994
"*early diagnosis","*trump diagnosis",2994
#BidenHarris2020,#Trump2020,905
#BidenHarris2020,#Trump,1259
#Trump2020,#Trump,1868
*remdesivir,"*trump diagnosis",2994
