from,to,count
#Warntag2020,#NINA,87
#Warntag2020,#Infotweet,5
#Warntag2020,#Alarm,3
#Warntag2020,#Deutschland,3
#Warntag2020,#Sirenen,3
#Warntag2020,#Heiligenhaus,2
#Warntag2020,#Probealarm,2
#Warntag2020,#Oldenburg,2
#Warntag2020,#Haan,2
#Warntag2020,#Servicetweet,2
#Warntag2020,#Mettmann,2
#Warntag2020,#Warntag,2
#Warntag2020,#purge,2
#Warntag2020,#gemischteshack,1
#Warntag2020,#ndrnds,1
#Warntag2020,#Alarmübung,1
#Warntag2020,#californiafires2020,1
#Warntag2020,#ZombieApokalypse,1
#Warntag2020,#Radio,1
#Warntag2020,#WSPD2020,1
#Warntag2020,#Schweinepest,1
#Warntag2020,#Bevölkerung,1
#Warntag2020,#Probewarnung,1
#Warntag2020,#Nürnberg,1
#Warntag2020,#Hessen,1
#Warntag2020,#Hammelburg,1
#Warntag2020,#HafenCity,1
#Warntag2020,#Gates,1
#Warntag2020,#ClimateChange,1
#Warntag2020,#AntifaTerrorists,1
#Warntag2020,#rochesterprotest,1
#Warntag2020,#COVID19,1
#Warntag2020,#Moriarefugeecamp,1
#Warntag2020,#maintower,1
#Warntag2020,#hr,1
#Warntag2020,#WednesdayVibes,1
#Warntag2020,#WednesdayThoughts,1
#Warntag2020,#Velbert,1
#Warntag2020,#RochesterRiots,1
#Warntag2020,#Refugeesgr,1
#Warntag2020,#Refugees,1
#Warntag2020,#MoriaCamp,1
#Warntag2020,#ClaraKraebber,1
#Warntag2020,#Moria,1
#Warntag2020,#MonheimamRhein,1
#Warntag2020,#Lesvos,1
#Warntag2020,#KreisMettmann,1
#Warntag2020,#Griechenland,1
#Warntag2020,#Greece,1
#Warntag2020,#moriafire,1
#Warntag2020,#Fluechtlinge,1
#Warntag2020,#Fluechtlingslager,1
