from,to,count
#WorldUnitedForSSRJustice,@arnabofficial7,77
#WorldUnitedForSSRJustice,@KanganaOffical,56
#WorldUnitedForSSRJustice,@KanganaTeam,42
#WorldUnitedForSSRJustice,@republic,39
#WorldUnitedForSSRJustice,@shwetasinghkirt,36
#WorldUnitedForSSRJustice,@ishkarnBHANDARI,30
#WorldUnitedForSSRJustice,@nilotpalm3,22
#WorldUnitedForSSRJustice,@taapsee,21
#WorldUnitedForSSRJustice,@Yashii88,15
#WorldUnitedForSSRJustice,@Swamy39,14
#WorldUnitedForSSRJustice,@OfficeofUT,13
#WorldUnitedForSSRJustice,@narendramodi,12
#WorldUnitedForSSRJustice,@PMOIndia,12
#WorldUnitedForSSRJustice,@SonuNigamIND,11
#WorldUnitedForSSRJustice,@AUThackeray,11
#WorldUnitedForSSRJustice,@AmitShahOffice,10
#WorldUnitedForSSRJustice,@smitaparikh2,10
#WorldUnitedForSSRJustice,@itsSSR,10
#WorldUnitedForSSRJustice,@Tweet2Rhea,9
#WorldUnitedForSSRJustice,@sudhirchaudhary,8
#WorldUnitedForSSRJustice,@RealArnab7,7
#WorldUnitedForSSRJustice,@KanganaOfficia,7
#WorldUnitedForSSRJustice,@Abhishe37384200,7
#WorldUnitedForSSRJustice,@iRaviTiwari,7
#WorldUnitedForSSRJustice,@mybmc,7
#WorldUnitedForSSRJustice,@Unknown64012796,6
#WorldUnitedForSSRJustice,@anuragkashyap72,6
#WorldUnitedForSSRJustice,@dolly22apr,6
#WorldUnitedForSSRJustice,@8sonu,6
#WorldUnitedForSSRJustice,@0NitaAmbani,6
#WorldUnitedForSSRJustice,@GHiwarkar,5
#WorldUnitedForSSRJustice,@sumankumarsuraj,5
#WorldUnitedForSSRJustice,@PulkitSamrat,5
#WorldUnitedForSSRJustice,@ZeeNews,5
#WorldUnitedForSSRJustice,@rupali0023,5
#WorldUnitedForSSRJustice,@IshaKaurssr2,5
#WorldUnitedForSSRJustice,@hkaur0353,4
#WorldUnitedForSSRJustice,@filmfare,4
#WorldUnitedForSSRJustice,@beingarun28,4
#WorldUnitedForSSRJustice,@HereDisha,4
#WorldUnitedForSSRJustice,@iujjawaltrivedi,4
#WorldUnitedForSSRJustice,@NanagPatekar_,4
#WorldUnitedForSSRJustice,@KanganaTeeam,4
#WorldUnitedForSSRJustice,@Soumyadipta,3
#WorldUnitedForSSRJustice,@ReallySwara,3
#WorldUnitedForSSRJustice,@its_amitkumar,3
#WorldUnitedForSSRJustice,@sardesairajdeep,3
#WorldUnitedForSSRJustice,@BeingSalmanKhan,3
#WorldUnitedForSSRJustice,@BhinderJasmeet,3
#WorldUnitedForSSRJustice,@Rangolioffice,3
#WorldUnitedForSSRJustice,@anky1912,3
#WorldUnitedForSSRJustice,@arnabofficial07,3
#WorldUnitedForSSRJustice,@vivekagnihotri,3
#WorldUnitedForSSRJustice,@Flowers4photon,3
#WorldUnitedForSSRJustice,@OfficeOfDGP,3
#WorldUnitedForSSRJustice,@Republic_Bharat,3
#WorldUnitedForSSRJustice,@M3l_VoiceOut,3
#WorldUnitedForSSRJustice,@ArnabKGoswami,3
