from,to,count
#COVID19,@CDCgov,1001
#COVID19,@DrDenaGrayson,991
#COVID19,@DrEricDing,506
#COVID19,@realDonaldTrump,325
#COVID19,@9NEWSNANCY,260
#COVID19,@gtconway3d,184
#COVID19,@TheDeshBhakt,124
#COVID19,@WHO,81
#COVID19,@BarackObama,72
#COVID19,@AprilDRyan,71
#COVID19,@sebasugarte,45
#COVID19,@ALBERTOACOSTAB,43
#COVID19,@vigisaludpy,33
#COVID19,@ndtv,32
#COVID19,@DrZweliMkhize,29
#COVID19,@CPHO_Canada,24
#COVID19,@e_iaco,22
#COVID19,@akshaydongre4,20
#COVID19,@SayNoToSino,20
#COVID19,@ColleenHuberNMD,19
#COVID19,@Politicsinsider,19
#COVID19,@Anurag_Dwary,18
#COVID19,@HandNewsfr,18
#COVID19,@Laurie_Garrett,18
#COVID19,@ygjumi,18
#COVID19,@mcfslaw,17
#COVID19,@GOP,17
#COVID19,@ronibats,17
#COVID19,@PabloFuente,16
#COVID19,@Adam_Creighton,16
#COVID19,@banthebbc,16
#COVID19,@drkerrynphelps,15
#COVID19,@MontyBoa99,14
#COVID19,@Cleavon_MD,13
#COVID19,@RafelliLaw,13
#COVID19,@JoeBiden,13
#COVID19,@tedcruz,13
#COVID19,@SenateGOP,12
#COVID19,@JulsJulsblues,12
#COVID19,@AndaluciaSinVOX,12
#COVID19,@susanadiaz,12
#COVID19,@BallouxFrancois,12
#COVID19,@DrTedros,12
#COVID19,@ProjectLincoln,12
#COVID19,@D_Raval,11
#COVID19,@chewstruth,11
#COVID19,@aartic02,11
#COVID19,@HouseGOP,11
#COVID19,@NIHDirector,11
#COVID19,@mugecevik,10
#COVID19,@soloyochapin,10
#COVID19,@DNC,9
#COVID19,@TeamTrump,9
#COVID19,@ABPNews,9
#COVID19,@ChinitaFifi_,9
#COVID19,@FBI,9
#COVID19,@GOPChairwoman,9
#COVID19,@AshaBowen,9
#COVID19,@apsmunro,9
#COVID19,@tbrownOKC,8
#COVID19,@NewsWrapped,8
#COVID19,@Wyn1745,8
#COVID19,@Medicilio,8
#COVID19,@PCH_SF,8
#COVID19,@delbigtree,8
#COVID19,@Kom_chad_luek,8
#COVID19,@BhamCityCouncil,7
#COVID19,@DrHarish139,7
#COVID19,@GovWhitmer,7
#COVID19,@GtvWenwu,7
#COVID19,@govkristinoem,7
#COVID19,@DeoSahil,6
#COVID19,@meganranney,6
#COVID19,@mir_ocall,6
#COVID19,@davidmweissman,6
#COVID19,@TTWeatherCenter,6
#COVID19,@nytimes,6
#COVID19,@IngrahamAngle,6
#COVID19,@D_jeneration,6
#COVID19,@CGTNOfficial,6
#COVID19,@VP,6
#COVID19,@GovHerbert,6
#COVID19,@WhiteHouse,6
#COVID19,@brish_ti,6
#COVID19,@SpeakerPelosi,6
#COVID19,@Ary_Cubana,6
#COVID19,@RodArquette,6
#COVID19,@XHNews,5
#COVID19,@dana1981,5
#COVID19,@NationalNurses,5
#COVID19,@NCDCgov,5
#COVID19,@Coconaseven,5
#COVID19,@RudyGiuliani,5
#COVID19,@jkwan_md,5
#COVID19,@SallyDeal4,5
#COVID19,@BorisJohnson,5
#COVID19,@KariJoys,5
#COVID19,@RCS_India,5
#COVID19,@FLOTUS,5
#COVID19,@preshitorian,5
#COVID19,@ashoswai,5
#COVID19,@Lenin,5
#COVID19,@bhavikjain56,5
#COVID19,@SenSchumer,4
#COVID19,@DrLejarazu,4
#COVID19,@ThinQingAnon,4
#COVID19,@htTweets,4
#COVID19,@K_JeanPierre,4
#COVID19,@JoeKamalaTicket,4
#COVID19,@THP_hospital,4
#COVID19,@ConquerCovid_19,4
#COVID19,@kk131066,4
#COVID19,@ChinaScience,4
#COVID19,@SenJoniErnst,4
#COVID19,@taubentod,4
#COVID19,@narendramodi,4
#COVID19,@ddiamond,4
#COVID19,@LionFer1,4
#COVID19,@seanhannity,4
#COVID19,@FatEmperor,4
#COVID19,@kim,4
#COVID19,@SecPompeo,4
#COVID19,@thereidout,4
#COVID19,@AlamoOnTheRise,4
#COVID19,@ACLatAm,4
#COVID19,@ObreraMetro,4
#COVID19,@ProfHschneider,4
#COVID19,@witta,4
#COVID19,@Mediavenir,4
#COVID19,@LizAnnSonders,4
#COVID19,@PalmerReport,4
#COVID19,@CRRJA5,4
#COVID19,@indictmentduck,3
#COVID19,@OLRefugeMonksCA,3
#COVID19,@firefoxx66,3
#COVID19,@RepMaloney,3
#COVID19,@mog7546,3
#COVID19,@dougducey,3
#COVID19,@ABSCBNNews,3
#COVID19,@neuwirthe,3
#COVID19,@GavinNewsom,3
#COVID19,@brikeilarcnn,3
#COVID19,@ISCResearch,3
#COVID19,@NYCMayor,3
#COVID19,@POTUS,3
#COVID19,@lopezobrador_,3
#COVID19,@Renfe,3
#COVID19,@icurehab,3
#COVID19,@carlosivanmoren,3
#COVID19,@Uyghurspeaker,3
#COVID19,@miller7,3
#COVID19,@AusPublicHealth,3
#COVID19,@DenisFaucheur,3
#COVID19,@tedlieu,3
#COVID19,@CovidTrajectory,3
#COVID19,@SCcoast_agent,3
#COVID19,@JuliaHB1,3
#COVID19,@CreationsChance,3
#COVID19,@VictoiraV1,3
#COVID19,@AdamPOlsen,3
#COVID19,@bmj_latest,3
#COVID19,@NFL,3
#COVID19,@ANCALERTS,3
#COVID19,@trududoll,3
#COVID19,@williamandmary,3
#COVID19,@thehill,3
#COVID19,@UCSF,3
#COVID19,@steeletalk,3
#COVID19,@SpainUN,3
#COVID19,@docjosiahboone,3
#COVID19,@HelenArmstrong5,3
#COVID19,@csubbe,3
#COVID19,@PattyHajdu,3
#COVID19,@PMOIndia,3
#COVID19,@justin_hart,3
#COVID19,@carlheneghan,3
#COVID19,@DrGJackBrown,3
#COVID19,@DrRPNishank,3
#COVID19,@GMBSLU,3
#COVID19,@earthnamek,3
#COVID19,@gorecoquimbo,3
#COVID19,@acutemedicine,3
#COVID19,@OpGratitude,3
#COVID19,@VirusesImmunity,3
#COVID19,@DerorCurrency,3
#COVID19,@atrupar,3
#COVID19,@samanthamarika1,3
#COVID19,@jkbelk,3
#COVID19,@JohnJHarwood,3
#COVID19,@JustinTrudeau,3
#COVID19,@orlandoQva,3
#COVID19,@politico,3
#COVID19,@marcorubio,3
#COVID19,@neuroccm,3
#COVID19,@Yale,3
#COVID19,@veteransunited,3
#COVID19,@BDSmovement,3
#COVID19,@MiaDiazPerez93,3
#COVID19,@why_two_wit,3
#COVID19,@UNDESA,3
#COVID19,@ChrisCuomo,3
#COVID19,@UN,3
#COVID19,@Donz0,3
#COVID19,@RajapaksaNamal,3
#COVID19,@ssmitty793,3
#COVID19,@SpokespersonCHN,3
#COVID19,@Univ_inenglish,3
#COVID19,@EricTopol,3
#COVID19,@RahulGandhi,3
#COVID19,@WarRoomPandemic,3
#COVID19,@LauraRBelin,3
#COVID19,@mitmagob,2
#COVID19,@kaden_watch,2
#COVID19,@neopalbibek,2
#COVID19,@realKTMcFarland,2
#COVID19,@lulujb520,2
#COVID19,@newsmax,2
#COVID19,@repdonyoung,2
#COVID19,@SammyHudes,2
#COVID19,@SantaTeclaSV,2
#COVID19,@ARanganathan72,2
#COVID19,@charliekirk11,2
#COVID19,@washingtonpost,2
#COVID19,@TapNewsAgency,2
#COVID19,@5deseptiembrecu,2
#COVID19,@FWDus,2
#COVID19,@abalosmeco,2
#COVID19,@gavi,2
#COVID19,@YukkFuu,2
#COVID19,@LizMacDonaldFOX,2
#COVID19,@PBUnitedWay,2
#COVID19,@MMSDschools,2
#COVID19,@JVos63,2
#COVID19,@KindaBirdBraind,2
#COVID19,@NikkiHaley,2
#COVID19,@Kei07079772,2
#COVID19,@Kattenkopjes,2
#COVID19,@IHME_UW,2
#COVID19,@PhilipWatson_,2
#COVID19,@SenKamalaHarris,2
#COVID19,@TeaPainUSA,2
#COVID19,@UNWomenAust,2
#COVID19,@DOEChancellor,2
#COVID19,@HouseDemocrats,2
#COVID19,@CNN,2
#COVID19,@danaparish,2
#COVID19,@DHSWI,2
#COVID19,@Communications,2
#COVID19,@CityofMadison,2
#COVID19,@StevenJMiles,2
#COVID19,@TheQuint,2
#COVID19,@Yolanda_Diaz_,2
#COVID19,@jayi_wang,2
#COVID19,@cryborg,2
#COVID19,@statepress,2
#COVID19,@zlj517,2
#COVID19,@mandisadriana,2
#COVID19,@CellCellPress,2
#COVID19,@cavalierinsider,2
#COVID19,@ONThealth,2
#COVID19,@CTsoyyo,2
#COVID19,@Yahoo,2
#COVID19,@wbdhfw,2
#COVID19,@woolworths,2
#COVID19,@yeswanth86,2
#COVID19,@commonwealthorg,2
#COVID19,@ACAPSproject,2
#COVID19,@Alc_Iztapalapa,2
#COVID19,@eduardoguti_,2
#COVID19,@SenTedCruz,2
#COVID19,@villanuevasemma,2
#COVID19,@RoliRolihlahla,2
#COVID19,@RicardoDGPS,2
#COVID19,@jayrosen_nyu,2
#COVID19,@CherylMorrisW,2
#COVID19,@SL11669749,2
#COVID19,@ranjona,2
#COVID19,@GoeringEckardt,2
#COVID19,@NYGovCuomo,2
#COVID19,@Jajngn,2
#COVID19,@JeffreyOr1,2
#COVID19,@cdpositive,2
#COVID19,@MariaLuisaBorj1,2
#COVID19,@NikeThemis,2
#COVID19,@Chancellor_May,2
#COVID19,@HimalayaGlobal,2
#COVID19,@RajeevJ37171644,2
#COVID19,@DrLearnALot,2
#COVID19,@PressSec,2
#COVID19,@GobiernoMX,2
#COVID19,@loy_daniel_de,2
#COVID19,@lovely____ali,2
#COVID19,@BaumannProf,2
