from,to,count
#speakup,@ChangeOrg_India,213
#speakup,@RaMoSirOfficial,189
#speakup,@PMOIndia,65
#speakup,@narendramodi,57
#speakup,@vipangoyal13,56
#speakup,@PiyushGoyal,32
#speakup,@GaganPratapMath,32
#speakup,@abhinaymaths,24
#speakup,@DrGauravGarg4,23
#speakup,@kmrvivek14,22
#speakup,@RailMinIndia,20
#speakup,@SonuSood,15
#speakup,@DoPTGoI,15
#speakup,@RbeJain,13
#speakup,@DrJitendraSingh,13
#speakup,@mlkhattar,13
#speakup,@KHUSHBO00135448,13
#speakup,@MahipalRathore,13
#speakup,@CarryMinati,13
#speakup,@EGopalverma,11
#speakup,@exampuroficial,10
#speakup,@TheLallantop,10
#speakup,@RahulGandhi,10
#speakup,@Lucky_1Aman,9
#speakup,@Sarvesh65498149,9
#speakup,@dhruv_rathee,9
#speakup,@NikhilS34151152,9
#speakup,@Vartika252,9
#speakup,@RachnaS74124838,9
#speakup,@jini_priyaMurmu,9
#speakup,@cmohry,8
#speakup,@tanvirawat45,8
#speakup,@ndtv,8
#speakup,@USISPForum,8
#speakup,@aajtak,8
#speakup,@Swamy39,7
#speakup,@Bhuvan_Bam,7
#speakup,@SpeakSSCrailway,7
#speakup,@AmitShah,7
#speakup,@choudharyAK01,7
#speakup,@anilvijminister,7
#speakup,@Pratibha1195,5
#speakup,@Kaushal33983636,5
#speakup,@ravishndtv,5
#speakup,@WaquarRazique,5
#speakup,@rashtrapatibhvn,5
#speakup,@ZeeNews,4
#speakup,@priyankagandhi,4
#speakup,@BJP4India,4
#speakup,@rajrajars_777,4
#speakup,@Priyank63855262,4
#speakup,@sushil25mj,4
#speakup,@Dchautala,4
#speakup,@DrRPNishank,4
#speakup,@ABPNews,4
#speakup,@ArvindAwasthi93,4
#speakup,@Samudraj_Saha,4
#speakup,@Abhishe86061393,4
#speakup,@MinochaRuchika,3
#speakup,@0NitaAmbani,3
#speakup,@RaviAmbedkarwa2,3
#speakup,@republic,3
#speakup,@SSC_CGL_STUDENT,3
#speakup,@ridhimb,3
#speakup,@TushangiG,3
#speakup,@PiyushGoyalOffc,3
#speakup,@myogioffice,3
#speakup,@b_kediaji,3
#speakup,@MamataOfficial,3
#speakup,@RRBKOLKATA,3
#speakup,@JyotiChhikara3,3
#speakup,@ArvindKejriwal,3
#speakup,@Somesh_IAS,3
#speakup,@RaviG83429466,3
#speakup,@ndtvindia,3
#speakup,@gocoronagoaway,3
#speakup,@AmanSin16236501,3
#speakup,@BabyYod13701859,3
#speakup,@16Ravishfan,3
#speakup,@jbsolanki_0,2
#speakup,@VishalS55360168,2
#speakup,@myogiadityanath,2
#speakup,@Ashu92541373,2
#speakup,@explore_angles,2
#speakup,@APNROADIESHARMA,2
#speakup,@CNN,2
#speakup,@Mohit_qwerty,2
#speakup,@koshtiarpit11,2
#speakup,@sumiit13,2
#speakup,@the_hindu,2
#speakup,@RinkuKa46374616,2
#speakup,@Careerwill1,2
#speakup,@rsprasad,2
#speakup,@vbhvkmrmshr,2
#speakup,@AnanyaDasIAS,2
#speakup,@rakesyadavmaths,2
#speakup,@ANI,2
#speakup,@RavishNdtIndia,2
#speakup,@I_Rahul_Sha,2
#speakup,@yadavakhilesh,2
#speakup,@RohitTiwari2807,2
#speakup,@ankushjain820,2
#speakup,@akamitarun74,2
#speakup,@Akay89121304,2
#speakup,@iammantoo,2
#speakup,@CareerwillApp,2
#speakup,@BBCNews,2
#speakup,@JPNadda,2
#speakup,@arnabofficial7,2
#speakup,@NitinSolankii,2
#speakup,@Pallavi13522633,2
#speakup,@PulkitSinha20,2
#speakup,@AdityaKishoreS1,2
#speakup,@ChulbulaPandy,2
#speakup,@Sheetal00255083,2
#speakup,@SnehaTi94659664,2
#speakup,@chanda_gurjar,2
#speakup,@Ajay16623551,2
#speakup,@exampurwale,2
#speakup,@Pooja24003,2
#speakup,@ashchanchlani,2
#speakup,@vicky1sharma1,2
#speakup,@itpawans,2
#speakup,@IndiaAheadNews,2
#speakup,@Kanishk86672890,2
#speakup,@Amrita204,2
#speakup,@Ompraka07702304,2
#speakup,@AnchalJ21047627,2
#speakup,@RajCMO,1
#speakup,@singh_sastiya,1
#speakup,@PTI_News,1
#speakup,@HSnewsLive,1
#speakup,@anuragkashyap72,1
#speakup,@Tejalpatel086,1
#speakup,@RichaChadha,1
#speakup,@Poojasaini1989,1
#speakup,@Nawazuddin_S,1
#speakup,@Prateek96542134,1
#speakup,@Geetanj25754957,1
#speakup,@Minister_Edu,1
#speakup,@BajpayeeManoj,1
#speakup,@Sumit28575353,1
#speakup,@RaikwarDeepali,1
#speakup,@prajna_kundu,1
#speakup,@Swati_IKR,1
#speakup,@bachpanamitabh,1
#speakup,@RaghuRaven,1
#speakup,@ompraka45132049,1
#speakup,@AnkitMi1998,1
#speakup,@amanvashishtsir,1
#speakup,@vijaypalsiddh36,1
#speakup,@SushilHaryana,1
#speakup,@BBCWorld,1
#speakup,@wewantjob,1
#speakup,@diprjk,1
#speakup,@AlJazeera_World,1
#speakup,@Im_Devharitwaal,1
#speakup,@AppawatKumar,1
#speakup,@IndianHoonME,1
#speakup,@mob9006354644,1
#speakup,@Central_Railway,1
#speakup,@pooranbarala,1
#speakup,@juhiesingh,1
#speakup,@abhi199320,1
#speakup,@Lakhvin82144104,1
#speakup,@iso4student,1
#speakup,@Kumargovind123,1
#speakup,@Shefali45926359,1
#speakup,@WesternRly,1
#speakup,@PIB_India,1
#speakup,@MrSumit006,1
