from,to,count
#PostponeJEEAndNEET,$1294650109934702593,6
#PostponeJEEAndNEET,$1295372463564451841,6
#PostponeJEEAndNEET,$1296350366867456001,4
#PostponeJEEAndNEET,$1157533924194525185,4
#PostponeJEEAndNEET,$1295643423274229762,4
#PostponeJEEAndNEET,$1265466112348569601,3
#PostponeJEEAndNEET,$1295230967548743680,3
#PostponeJEEAndNEET,$1293596549650366466,3
#PostponeJEEAndNEET,$1294174898621800449,3
#PostponeJEEAndNEET,$1278331725894971397,3
#PostponeJEEAndNEET,$1293961887411970050,3
#PostponeJEEAndNEET,$1270364482137554947,3
#PostponeJEEAndNEET,$1294186313780928512,3
#PostponeJEEAndNEET,$714771017885884417,2
#PostponeJEEAndNEET,$1291084241007083521,2
#PostponeJEEAndNEET,$1293806194247827457,2
#PostponeJEEAndNEET,$1270917845795213312,2
#PostponeJEEAndNEET,$1277251987654901760,2
#PostponeJEEAndNEET,$1202592097166954496,2
#PostponeJEEAndNEET,$1289481478011641856,2
#PostponeJEEAndNEET,$1259431639840481280,2
#PostponeJEEAndNEET,$1294269604747853824,2
#PostponeJEEAndNEET,$1138747813188186114,2
#PostponeJEEAndNEET,$1289893617675333635,2
#PostponeJEEAndNEET,$1296091716865286145,2
#PostponeJEEAndNEET,$1291308615245000706,2
#PostponeJEEAndNEET,$1185152168635949056,2
#PostponeJEEAndNEET,$1271083398421872640,2
#PostponeJEEAndNEET,$1223248689117818880,2
#PostponeJEEAndNEET,$1293134516572180480,2
#PostponeJEEAndNEET,$1270641849372307456,2
#PostponeJEEAndNEET,$1267863505065185280,2
#PostponeJEEAndNEET,$1296079883882254337,2
#PostponeJEEAndNEET,$4064965933,2
#PostponeJEEAndNEET,$1296368921520422912,2
#PostponeJEEAndNEET,$1295273185881911296,2
#PostponeJEEAndNEET,$1291268799144931328,2
#PostponeJEEAndNEET,$1282229802330664960,2
#PostponeJEEAndNEET,$1272471673690746881,2
#PostponeJEEAndNEET,$1295616125598724101,2
#PostponeJEEAndNEET,$1139419548292005888,2
#PostponeJEEAndNEET,$1293877860977872896,2
#PostponeJEEAndNEET,$1295663813006516224,2
#PostponeJEEAndNEET,$847546092245979136,2
#PostponeJEEAndNEET,$1186470779334156288,2
#PostponeJEEAndNEET,$707459056814956545,1
#PostponeJEEAndNEET,$1295586205585702912,1
#PostponeJEEAndNEET,$1295956488691752961,1
#PostponeJEEAndNEET,$1286892570304339973,1
#PostponeJEEAndNEET,$1262255935885422592,1
#PostponeJEEAndNEET,$716971149608022016,1
#PostponeJEEAndNEET,$1264807982547767296,1
#PostponeJEEAndNEET,$1213093360992305152,1
#PostponeJEEAndNEET,$1277631989969899521,1
#PostponeJEEAndNEET,$1295459091309985792,1
#PostponeJEEAndNEET,$3013321184,1
#PostponeJEEAndNEET,$1270730015467089922,1
#PostponeJEEAndNEET,$1296440639303774215,1
#PostponeJEEAndNEET,$1295417440092987395,1
#PostponeJEEAndNEET,$2540899351,1
#PostponeJEEAndNEET,$1270363592567803904,1
#PostponeJEEAndNEET,$1276001123598512129,1
#PostponeJEEAndNEET,$704213519105810432,1
#PostponeJEEAndNEET,$825016595458068480,1
#PostponeJEEAndNEET,$975459732327579648,1
#PostponeJEEAndNEET,$1293957810435153920,1
#PostponeJEEAndNEET,$1295333285447557126,1
#PostponeJEEAndNEET,$1270038313550798848,1
#PostponeJEEAndNEET,$1277191356557848578,1
#PostponeJEEAndNEET,$1270844359080964096,1
#PostponeJEEAndNEET,$1276882190324793345,1
#PostponeJEEAndNEET,$1257165044980146179,1
#PostponeJEEAndNEET,$1293957565680742401,1
#PostponeJEEAndNEET,$1193200935545098240,1
#PostponeJEEAndNEET,$1247180377711693827,1
#PostponeJEEAndNEET,$1293475180686110721,1
#PostponeJEEAndNEET,$1293879031096516608,1
#PostponeJEEAndNEET,$1268634660608913416,1
#PostponeJEEAndNEET,$1274329268894523395,1
#PostponeJEEAndNEET,$1296099388561879041,1
#PostponeJEEAndNEET,$1276771574687756288,1
#PostponeJEEAndNEET,$847495084794724352,1
#PostponeJEEAndNEET,$1253754950066122752,1
#PostponeJEEAndNEET,$1263277067111731200,1
#PostponeJEEAndNEET,$1296285116520476672,1
#PostponeJEEAndNEET,$1291287784758493186,1
#PostponeJEEAndNEET,$1249772338901467139,1
#PostponeJEEAndNEET,$1295285120442589184,1
#PostponeJEEAndNEET,$1234160482652577792,1
#PostponeJEEAndNEET,$2893729620,1
#PostponeJEEAndNEET,$2531598007,1
#PostponeJEEAndNEET,$1275039139239301120,1
#PostponeJEEAndNEET,$1296414018932895749,1
#PostponeJEEAndNEET,$1294162559210123266,1
#PostponeJEEAndNEET,$1066461640206409728,1
#PostponeJEEAndNEET,$1295175512013148160,1
#PostponeJEEAndNEET,$1198179295467692032,1
#PostponeJEEAndNEET,$1293492146008289282,1
#PostponeJEEAndNEET,$1180138199189835776,1
#PostponeJEEAndNEET,$1277269257890312199,1
#PostponeJEEAndNEET,$1276897230260039680,1
#PostponeJEEAndNEET,$1276867374461759488,1
#PostponeJEEAndNEET,$1282878723516100608,1
#PostponeJEEAndNEET,$1276935649371672576,1
#PostponeJEEAndNEET,$1270908995759271936,1
#PostponeJEEAndNEET,$1276861300761440269,1
#PostponeJEEAndNEET,$1294225722949505024,1
#PostponeJEEAndNEET,$1270408814492135424,1
#PostponeJEEAndNEET,$1272841030321102848,1
#PostponeJEEAndNEET,$1295583359389769735,1
#PostponeJEEAndNEET,$831897744310726656,1
#PostponeJEEAndNEET,$1275257434861236224,1
#PostponeJEEAndNEET,$1279137494374723584,1
#PostponeJEEAndNEET,$1296058789158764544,1
#PostponeJEEAndNEET,$1296441666723700736,1
#PostponeJEEAndNEET,$1291643539726561280,1
#PostponeJEEAndNEET,$1292690308254203904,1
#PostponeJEEAndNEET,$1264571017856315394,1
#PostponeJEEAndNEET,$1295335102705172480,1
#PostponeJEEAndNEET,$1269644795250651139,1
#PostponeJEEAndNEET,$1137619615356411904,1
#PostponeJEEAndNEET,$1157607221330497536,1
#PostponeJEEAndNEET,$1295800099520434178,1
