src,dst,count
#திராவிடப்பெருஞ்சுவர்,#DalitLivesMatter,2
#திராவிடப்பெருஞ்சுவர்,#SundayThoughts,1
#திராவிடப்பெருஞ்சுவர்,#SCSTOBCMinorityLivesMatter,1
