from,to,count
#speakup,$995556347591589889,63
#speakup,$1251886361864548353,19
#speakup,$4476913938,16
#speakup,$1300647071020539906,14
#speakup,$1102800233661001728,13
#speakup,$3185453778,12
#speakup,$1300383050035941376,12
#speakup,$1300671465352695809,10
#speakup,$1258661149329035264,10
#speakup,$1300240113146896384,9
#speakup,$939141238439034880,9
#speakup,$1062260179763257345,9
#speakup,$1241045948790214657,8
#speakup,$1300143866561966080,8
#speakup,$1096197966354776064,7
#speakup,$1300666954210881536,7
#speakup,$1300696356898484227,7
#speakup,$1484422231,7
#speakup,$1300429979881144320,6
#speakup,$507045009,6
#speakup,$1279094179486982145,5
#speakup,$1300465305051738112,5
#speakup,$1300620833988071426,5
#speakup,$1300709758807101440,5
#speakup,$1300006371723636737,4
#speakup,$1300445604783423489,4
#speakup,$1300486189493882880,4
#speakup,$1300679123954577409,4
#speakup,$1280438168697794561,4
#speakup,$3042289123,4
#speakup,$1280073951926824961,3
#speakup,$1300038652014157824,3
#speakup,$1300432029570527236,3
#speakup,$2500163986,3
#speakup,$1279707901771149313,3
#speakup,$1300619949245775872,3
#speakup,$1241611768075390976,3
#speakup,$1300451668413218817,3
#speakup,$2287803045,3
#speakup,$1301375474141020160,3
#speakup,$1300331919196872705,3
#speakup,$4240571233,3
#speakup,$1300307124841525248,3
#speakup,$1248674712969854980,3
#speakup,$426340119,3
#speakup,$1300115424982396929,3
#speakup,$3108414566,3
#speakup,$1300661219460669440,3
#speakup,$1300693707608322050,3
#speakup,$1301129374159183872,3
#speakup,$1162063400538521600,3
#speakup,$1275304568339836928,3
#speakup,$1299358095886303235,3
#speakup,$1265960687332884482,3
#speakup,$4477711280,3
#speakup,$1074982358107938817,3
#speakup,$1300367105016041472,3
#speakup,$1301010780700069891,2
#speakup,$1300730913676914691,2
#speakup,$1300336973874257922,2
#speakup,$1300844603461922816,2
#speakup,$1300671934057775109,2
#speakup,$826508645039013889,2
#speakup,$1285150719176146945,2
#speakup,$956407767333404672,2
#speakup,$923453352498774021,2
#speakup,$1247244483730669568,2
#speakup,$1294510106114056192,2
#speakup,$1300505813631475713,2
#speakup,$1254683071095484416,2
#speakup,$1300411199482462210,2
#speakup,$1301368505216847879,2
#speakup,$1300484573252317184,2
#speakup,$881897431973076992,2
#speakup,$1110135465770913792,2
#speakup,$1109798687511851009,2
#speakup,$1301378434795409409,2
#speakup,$1300337148252618752,2
#speakup,$1233783746127491072,2
#speakup,$1300668627922771968,2
