from,to,count
#PostponeJEEAndNEET,@DrRPNishank,9
#PostponeJEEAndNEET,@PMOIndia,7
#PostponeJEEAndNEET,@narendramodi,5
#PostponeJEEAndNEET,@Swamy39,5
#PostponeJEEAndNEET,@msisodia,4
#PostponeJEEAndNEET,@MamataOfficial,4
#PostponeJEEAndNEET,@ArvindKejriwal,2
#PostponeJEEAndNEET,@RahulGandhi,2
#PostponeJEEAndNEET,@iChiragPaswan,2
#PostponeJEEAndNEET,@yadavakhilesh,2
#PostponeJEEAndNEET,@drharshvardhan,2
#PostponeJEEAndNEET,@CMODelhi,2
#PostponeJEEAndNEET,@CMOMaharashtra,2
#PostponeJEEAndNEET,@DG_NTA,2
#PostponeJEEAndNEET,@AUThackeray,2
#PostponeJEEAndNEET,@HemantSorenJMM,2
#PostponeJEEAndNEET,@OfficeofUT,2
#PostponeJEEAndNEET,@ithappensinkota,2
#PostponeJEEAndNEET,@Aryan49713543,1
#PostponeJEEAndNEET,@HRDministry,1
#PostponeJEEAndNEET,@Soniya_1611,1
#PostponeJEEAndNEET,@mygovindia,1
#PostponeJEEAndNEET,@ishkarnBHANDARI,1
#PostponeJEEAndNEET,@RSSorg,1
#PostponeJEEAndNEET,@MoHFW_INDIA,1
#PostponeJEEAndNEET,@HMOIndia,1
#PostponeJEEAndNEET,@AmitShah,1
#PostponeJEEAndNEET,@AashishVashist7,1
#PostponeJEEAndNEET,@Prateek48306957,1
#PostponeJEEAndNEET,@advocate_alakh,1
#PostponeJEEAndNEET,@anubha1812,1
#PostponeJEEAndNEET,@Abhisheksarain1,1
#PostponeJEEAndNEET,@CMO_Odisha,1
#PostponeJEEAndNEET,@EduMinOfIndia,1
#PostponeJEEAndNEET,@Gaurav29412830,1
#PostponeJEEAndNEET,@S2gIt,1
#PostponeJEEAndNEET,@Aaravra09136311,1
