from,to,count
#Warntag2020,$310705970,2
#Warntag2020,$2640650944,2
#Warntag2020,$1017053113470144513,2
#Warntag2020,$2744227911,2
#Warntag2020,$14875152,2
#Warntag2020,$1076788091791335424,2
#Warntag2020,$197551996,2
#Warntag2020,$145217142,2
#Warntag2020,$19074352,1
#Warntag2020,$102464553,1
#Warntag2020,$16945459,1
#Warntag2020,$1303991958331961349,1
#Warntag2020,$1080560977366695936,1
#Warntag2020,$707636390150971392,1
#Warntag2020,$2176677076,1
#Warntag2020,$57871279,1
#Warntag2020,$52837671,1
#Warntag2020,$1173618068041424898,1
#Warntag2020,$1015246554876317697,1
#Warntag2020,$67971729,1
#Warntag2020,$870614496448040961,1
#Warntag2020,$344703783,1
#Warntag2020,$2852501087,1
#Warntag2020,$2690662229,1
#Warntag2020,$1296145602837962753,1
#Warntag2020,$873434217086169088,1
#Warntag2020,$782878654166687744,1
#Warntag2020,$61437586,1
#Warntag2020,$4355081602,1
#Warntag2020,$74963174,1
#Warntag2020,$1086525098553733120,1
#Warntag2020,$1158288414799798273,1
#Warntag2020,$531795557,1
#Warntag2020,$287416435,1
#Warntag2020,$1180813308280152064,1
#Warntag2020,$2430304021,1
#Warntag2020,$1303707893737418752,1
#Warntag2020,$97629666,1
#Warntag2020,$892817954,1
#Warntag2020,$85102056,1
#Warntag2020,$4892945027,1
#Warntag2020,$1272405312818032640,1
#Warntag2020,$1085846927504277504,1
#Warntag2020,$1143244629938253827,1
#Warntag2020,$2978341990,1
#Warntag2020,$297524452,1
#Warntag2020,$1289520847733108736,1
#Warntag2020,$1237096973871845377,1
#Warntag2020,$63542080,1
#Warntag2020,$536568403,1
#Warntag2020,$2539588271,1
#Warntag2020,$983023331187322880,1
#Warntag2020,$963882010908463104,1
#Warntag2020,$1151507798339006465,1
#Warntag2020,$2199448777,1
#Warntag2020,$2560281004,1
#Warntag2020,$527672947,1
#Warntag2020,$3410330267,1
#Warntag2020,$2336564922,1
#Warntag2020,$1242823665152032771,1
#Warntag2020,$944749155439783937,1
#Warntag2020,$817743979798261765,1
#Warntag2020,$747865332,1
#Warntag2020,$2878374802,1
#Warntag2020,$1288527458116018176,1
#Warntag2020,$820179458757947392,1
#Warntag2020,$47895823,1
#Warntag2020,$342325605,1
#Warntag2020,$24733072,1
#Warntag2020,$726012055,1
#Warntag2020,$218709143,1
#Warntag2020,$1635736026,1
#Warntag2020,$15812091,1
#Warntag2020,$1272144279717150722,1
#Warntag2020,$1092704297006125056,1
#Warntag2020,$1167143403433467906,1
#Warntag2020,$1303986663773831169,1
#Warntag2020,$1277705580,1
#Warntag2020,$1259940349256048647,1
#Warntag2020,$985453322504167425,1
#Warntag2020,$4786341809,1
#Warntag2020,$949015157778403329,1
#Warntag2020,$4795349498,1
#Warntag2020,$1637385361,1
#Warntag2020,$1023994972880744448,1
#Warntag2020,$968459089364897793,1
#Warntag2020,$4853638131,1
#Warntag2020,$467851542,1
#Warntag2020,$32591762,1
#Warntag2020,$245063704,1
#Warntag2020,$897465915750658049,1
