from,to,count
#Save_AdarshCredit,@Swamy39,350
#Save_AdarshCredit,@narendramodi,84
#Save_AdarshCredit,@PMOIndia,72
#Save_AdarshCredit,@ManojSo22816665,38
#Save_AdarshCredit,@RajendarBhati10,33
#Save_AdarshCredit,@KrishanDuttGup1,19
#Save_AdarshCredit,@sasi_bansalbrot,18
#Save_AdarshCredit,@BhilwaraSonam,17
#Save_AdarshCredit,@RinkuKrVerma2,17
#Save_AdarshCredit,@SSanchihar,17
#Save_AdarshCredit,@TarunKu65353241,17
#Save_AdarshCredit,@NituSon55999251,16
#Save_AdarshCredit,@ANILSIN01175276,15
#Save_AdarshCredit,@CMVERMA48232975,15
#Save_AdarshCredit,@MamtaLohar4,13
#Save_AdarshCredit,@VijaySi10068377,13
#Save_AdarshCredit,@Anuradhajaybha2,12
#Save_AdarshCredit,@sharwan33724755,12
#Save_AdarshCredit,@PatelKhushilal,12
#Save_AdarshCredit,@TapanTAcharya1,12
#Save_AdarshCredit,@GopalLa86673188,10
#Save_AdarshCredit,@SHAHIDQ81081997,9
#Save_AdarshCredit,@RamniwasKumhar7,9
#Save_AdarshCredit,@MRRana48466010,9
#Save_AdarshCredit,@Jitendr01344520,9
#Save_AdarshCredit,@Chirag_1234,8
#Save_AdarshCredit,@MayaAgrawal13,8
#Save_AdarshCredit,@Jitendr20560737,8
#Save_AdarshCredit,@Prakash47718593,8
#Save_AdarshCredit,@PrinceStudio15,7
#Save_AdarshCredit,@Sharwan99624525,7
#Save_AdarshCredit,@SonuSood,7
#Save_AdarshCredit,@wQ3SIrb2jWqBCTL,7
#Save_AdarshCredit,@Devendr11278674,7
#Save_AdarshCredit,@Radhesh85013634,7
#Save_AdarshCredit,@LokeshBhandari_,7
#Save_AdarshCredit,@AmitShah,6
#Save_AdarshCredit,@Dsdeora5,6
#Save_AdarshCredit,@RajatSharmaLive,6
#Save_AdarshCredit,@ZeeNews,6
#Save_AdarshCredit,@RaviKant1584,6
#Save_AdarshCredit,@AgriGoI,6
#Save_AdarshCredit,@PCJain51033177,6
#Save_AdarshCredit,@Shailen52904024,6
#Save_AdarshCredit,@kumaranilnmdv,6
#Save_AdarshCredit,@naval_pareek,6
#Save_AdarshCredit,@parashar_bablu,6
#Save_AdarshCredit,@sangramsinh_j,6
#Save_AdarshCredit,@Rambabu15857,6
#Save_AdarshCredit,@Praveen58900838,6
#Save_AdarshCredit,@AjayGeh26084321,6
#Save_AdarshCredit,@kamleshmali1985,6
#Save_AdarshCredit,@PankajJ72821257,6
#Save_AdarshCredit,@kuldeep231970,5
#Save_AdarshCredit,@shreeshyamnnl,5
#Save_AdarshCredit,@samay39,5
#Save_AdarshCredit,@Priyank04912024,5
#Save_AdarshCredit,@AbbasaliMasani,5
#Save_AdarshCredit,@Dhanraj27771249,5
#Save_AdarshCredit,@RAKESHS31902137,5
#Save_AdarshCredit,@anamikasharma27,4
#Save_AdarshCredit,@NaveenS96759636,4
#Save_AdarshCredit,@abhaagarwal308,4
#Save_AdarshCredit,@HARISIN19568396,4
#Save_AdarshCredit,@Nawabkh81491979,4
#Save_AdarshCredit,@Nandkis82858745,4
#Save_AdarshCredit,@sandeep34758794,4
#Save_AdarshCredit,@Dharmes65549444,3
#Save_AdarshCredit,@Sumankanwar123,3
#Save_AdarshCredit,@ejtVCg4jzu7q7j7,3
#Save_AdarshCredit,@Bheemsi05000720,3
#Save_AdarshCredit,@harbanssehgal45,3
#Save_AdarshCredit,@Dknarayana3D,3
#Save_AdarshCredit,@nstomaroffice,3
#Save_AdarshCredit,@Shyamla09757743,3
#Save_AdarshCredit,@aajtak,3
#Save_AdarshCredit,@Vinodku89985995,3
#Save_AdarshCredit,@Sukhara85245740,3
#Save_AdarshCredit,@HMOIndia,3
#Save_AdarshCredit,@sonu36612283,3
#Save_AdarshCredit,@Chirag_123456,3
#Save_AdarshCredit,@Trsuthar77,3
#Save_AdarshCredit,@YsJadoun,3
#Save_AdarshCredit,@MohanLa65162530,3
#Save_AdarshCredit,@RaviKum90697009,3
#Save_AdarshCredit,@ChanchalKhand13,3
#Save_AdarshCredit,@nath_tamrakar,3
#Save_AdarshCredit,@harisin46353843,3
#Save_AdarshCredit,@SunilsharmaJk,3
#Save_AdarshCredit,@LaxmiChaturved9,2
#Save_AdarshCredit,@rajendra87179,2
#Save_AdarshCredit,@vivekKu77730646,2
#Save_AdarshCredit,@MRPURSHOTHAM2,2
#Save_AdarshCredit,@VernaSuresh,2
#Save_AdarshCredit,@vimalna81021116,2
#Save_AdarshCredit,@ojha_cm,2
#Save_AdarshCredit,@Sarvjee00337671,2
#Save_AdarshCredit,@PiyushP88404190,2
#Save_AdarshCredit,@sachinkumar706,2
#Save_AdarshCredit,@Royalrayka10,2
#Save_AdarshCredit,@qNCPjjF8o9aOlhc,2
#Save_AdarshCredit,@patel_sarojben,2
#Save_AdarshCredit,@rashtrapatibhvn,2
#Save_AdarshCredit,@HukamSi67505612,2
#Save_AdarshCredit,@jyoti_oza,2
#Save_AdarshCredit,@Virendr20730145,2
#Save_AdarshCredit,@HarshCh54921095,2
#Save_AdarshCredit,@HariSin31496719,2
#Save_AdarshCredit,@ArvindJDesai1,2
#Save_AdarshCredit,@SureshJ53817476,2
#Save_AdarshCredit,@DainikBhaskar,1
#Save_AdarshCredit,@zeerajasthan_,1
#Save_AdarshCredit,@sandeepkedia4,1
#Save_AdarshCredit,@ManojBi76329624,1
#Save_AdarshCredit,@JhunjhunuPolice,1
#Save_AdarshCredit,@murari_jajoria,1
#Save_AdarshCredit,@DineshT66687291,1
#Save_AdarshCredit,@nstomar,1
#Save_AdarshCredit,@MeghaAg85652785,1
#Save_AdarshCredit,@preetnmeet,1
#Save_AdarshCredit,@Republic_Bharat,1
#Save_AdarshCredit,@Prakash46478962,1
#Save_AdarshCredit,@SadhRitesh,1
#Save_AdarshCredit,@arjunrammeghwal,1
#Save_AdarshCredit,@Umeshku03296574,1
#Save_AdarshCredit,@krishanu547,1
#Save_AdarshCredit,@manojpayli,1
#Save_AdarshCredit,@manmohanajmer71,1
#Save_AdarshCredit,@Gk5991Lal,1
#Save_AdarshCredit,@DHARMARAMKHOT11,1
#Save_AdarshCredit,@Surendr85640037,1
#Save_AdarshCredit,@ChandrikabenP10,1
#Save_AdarshCredit,@GeetanjaliShri1,1
#Save_AdarshCredit,@RameshC81100739,1
#Save_AdarshCredit,@Manoj93917676,1
#Save_AdarshCredit,@Champatparmar4,1
#Save_AdarshCredit,@DineshP37159077,1
#Save_AdarshCredit,@sandipp18614785,1
#Save_AdarshCredit,@ANI,1
#Save_AdarshCredit,@Adarshcredit1,1
#Save_AdarshCredit,@Satyana78597645,1
#Save_AdarshCredit,@Ratnesh97342701,1
#Save_AdarshCredit,@KumriSita,1
