from,to,count
#PostponeJEEAndNEET,#POSTPONEJEE_NEET,1056
#PostponeJEEAndNEET,#postponeNEET_JEE,459
#PostponeJEEAndNEET,#NoExamsInCovid,428
#PostponeJEEAndNEET,#JEE_NEET,414
#PostponeJEEAndNEET,#पोखरियाल_मुँह_तो_खोलो,281
#PostponeJEEAndNEET,#PostponeJEE_NEETinSept,242
#PostponeJEEAndNEET,#postponejee_neet_sept,230
#PostponeJEEAndNEET,#postponeNEETandJEE,228
#PostponeJEEAndNEET,#postponejeeneet,206
#PostponeJEEAndNEET,#StudentsLivesMatters,185
#PostponeJEEAndNEET,#SurakshaBeforePariksha,180
#PostponeJEEAndNEET,#comedk,149
#PostponeJEEAndNEET,#StudentsLivesMatter,142
#PostponeJEEAndNEET,#PostponeJEE_NEETSept,125
#PostponeJEEAndNEET,#RIPNTA,109
#PostponeJEEAndNEET,#ihoik,107
#PostponeJEEAndNEET,#SurakshaBeforeParishka,92
#PostponeJEEAndNEET,#MHRDpostponeJEE_NEET,67
#PostponeJEEAndNEET,#PostponeJEE_NEET,67
#PostponeJEEAndNEET,#SCpostponeJEE_NEET,61
#PostponeJEEAndNEET,#NTA_HRDStudentsMurderer,50
#PostponeJEEAndNEET,#SOPCantSaveJEE_NEET,50
#PostponeJEEAndNEET,#StudentLivesMatter,47
#PostponeJEEAndNEET,#ProtestAgainstExamsInCOVID,46
#PostponeJEEAndNEET,#COMEDK,43
#PostponeJEEAndNEET,#SCpostponeJEEandNEET,41
#PostponeJEEAndNEET,#AskCaptain,41
#PostponeJEEAndNEET,#postponeneetjee,40
#PostponeJEEAndNEET,#NEET,35
#PostponeJEEAndNEET,#SurakshaBeforeParikshais,33
#PostponeJEEAndNEET,#JEE,33
#PostponeJEEAndNEET,#PMOIndia,32
#PostponeJEEAndNEET,#SCpostponeNEET_JEE,31
#PostponeJEEAndNEET,#PostponeJEEAndNEETinCovid,30
#PostponeJEEAndNEET,#HRDPostponeJEE_NEET,30
#PostponeJEEAndNEET,#HRDMinistry,29
#PostponeJEEAndNEET,#NEET2020,29
#PostponeJEEAndNEET,#RIP_NTA,29
#PostponeJEEAndNEET,#StudentsInSCForJustice,26
#PostponeJEEAndNEET,#PostponeNEETandJEE,25
#PostponeJEEAndNEET,#NoExamsInCovid19,24
#PostponeJEEAndNEET,#SurakshaBeforeSiksha,23
#PostponeJEEAndNEET,#JEEMains,23
#PostponeJEEAndNEET,#NEPTransformingIndia,23
#PostponeJEEAndNEET,#postponejeeandneet,22
#PostponeJEEAndNEET,#JEEMain,22
#PostponeJEEAndNEET,#PostponeJEE_NEETinCovid,22
#PostponeJEEAndNEET,#COVID19,21
#PostponeJEEAndNEET,#INCSAVEJEENEETSTUDENTS,21
#PostponeJEEAndNEET,#NoExamInCovid,18
#PostponeJEEAndNEET,#HealthOverExams,18
#PostponeJEEAndNEET,#WHO,18
#PostponeJEEAndNEET,#PostponeJEEAndNEE,18
#PostponeJEEAndNEET,#postponeclat2020,17
#PostponeJEEAndNEET,#StudentLivesMatters,17
#PostponeJEEAndNEET,#JEENEET,17
#PostponeJEEAndNEET,#PMModi,17
#PostponeJEEAndNEET,#DrRPNishank,17
#PostponeJEEAndNEET,#SCposponeJEE_NEET,17
#PostponeJEEAndNEET,#RIPNTA_RIPHRD,16
#PostponeJEEAndNEET,#MHRDpostponeNEETandJEE,16
#PostponeJEEAndNEET,#neet,16
#PostponeJEEAndNEET,#RIP_SC,16
#PostponeJEEAndNEET,#StudentsInSCAgainstUGC,16
#PostponeJEEAndNEET,#postponeneet,15
#PostponeJEEAndNEET,#ihoib,15
#PostponeJEEAndNEET,#RameshSirPleaseHelp,14
#PostponeJEEAndNEET,#WednesdayThoughts,14
#PostponeJEEAndNEET,#PostponeNEET_JEESept,13
#PostponeJEEAndNEET,#SurakshabeforePariksha,13
#PostponeJEEAndNEET,#HRDpostponeNEET_JEE,13
#PostponeJEEAndNEET,#Bihar,13
#PostponeJEEAndNEET,#jee,13
#PostponeJEEAndNEET,#MHRDPOSTPONEJEE_NEET,13
#PostponeJEEAndNEET,#SupremeCourtOfIndia,12
#PostponeJEEAndNEET,#comedk2020,12
#PostponeJEEAndNEET,#SCpostponeJEE_NEE,12
#PostponeJEEAndNEET,#WednesdayWisdom,12
#PostponeJEEAndNEET,#POSTPONEJEE_NEE,11
#PostponeJEEAndNEET,#HRDPostoneJEE_NEET,11
#PostponeJEEAndNEET,#NEP2020,11
#PostponeJEEAndNEET,#RameshPokhriyalNishank,10
#PostponeJEEAndNEET,#MHRDPOSTPONENEETJEE,10
#PostponeJEEAndNEET,#JEENEETpostponekaro,10
#PostponeJEEAndNEET,#PLEASEPOSTPONEJEE_NEET,10
#PostponeJEEAndNEET,#postponejee,10
#PostponeJEEAndNEET,#jeeneetpostpone,10
#PostponeJEEAndNEET,#PMOpostponeNEET_JEE,10
#PostponeJEEAndNEET,#NoExamInCOVID19,10
#PostponeJEEAndNEET,#PostponeJEEandNEET,9
#PostponeJEEAndNEET,#PostponeJEEAndNEETDear,9
#PostponeJEEAndNEET,#neetjeepostpone,9
#PostponeJEEAndNEET,#NTAPostponeJEENEET,9
#PostponeJEEAndNEET,#NarendraModi,9
#PostponeJEEAndNEET,#SurkshaBeforePariksha,9
#PostponeJEEAndNEET,#PostponeJeeAndNeetAgain,9
#PostponeJEEAndNEET,#studentslivesatstake,9
#PostponeJEEAndNEET,#RIPSUBHASRI_SAVE30LAKH,8
#PostponeJEEAndNEET,#ModijiPostpone_JEENEET,8
