from,to,count
#आ_रही_है_एलआरडी_की_सवारी,$1264937565796343809,283
#आ_रही_है_एलआरडी_की_सवारी,$1299968790445264903,60
#आ_रही_है_एलआरडी_की_सवारी,$926361656996909056,60
#आ_रही_है_एलआरडी_की_सवारी,$1279844490568626176,55
#आ_रही_है_एलआरडी_की_सवारी,$1158041970993840129,42
#आ_रही_है_एलआरडी_की_सवारी,$1296645092258615297,42
#आ_रही_है_एलआरडी_की_सवारी,$1263380894833938433,37
#आ_रही_है_एलआरडी_की_सवारी,$1291627204334428161,34
#आ_रही_है_एलआरडी_की_सवारी,$1297400822406369281,32
#आ_रही_है_एलआरडी_की_सवारी,$1297419683583295488,32
#आ_रही_है_एलआरडी_की_सवारी,$1295736787365593088,32
#आ_रही_है_एलआरडी_की_सवारी,$1271731106442706944,30
#आ_रही_है_एलआरडी_की_सवारी,$1299963660769525761,30
#आ_रही_है_एलआरडी_की_सवारी,$1299959473067290624,27
#आ_रही_है_एलआरडी_की_सवारी,$759704890255904768,24
#आ_रही_है_एलआरडी_की_सवारी,$1263372524252991488,23
#आ_रही_है_एलआरडी_की_सवारी,$1298125352124821504,22
#आ_रही_है_एलआरडी_की_सवारी,$1285537397577363456,21
#आ_रही_है_एलआरडी_की_सवारी,$1170317557208715264,20
#आ_रही_है_एलआरडी_की_सवारी,$941713175183020032,20
#आ_रही_है_एलआरडी_की_सवारी,$1246438410333511682,19
#आ_रही_है_एलआरडी_की_सवारी,$1285516962437541888,18
#आ_रही_है_एलआरडी_की_सवारी,$1297210512258633729,18
#आ_रही_है_एलआरडी_की_सवारी,$1257993941137252352,17
#आ_रही_है_एलआरडी_की_सवारी,$1297433803351187456,17
#आ_रही_है_एलआरडी_की_सवारी,$1271750173266337793,17
#आ_रही_है_एलआरडी_की_सवारी,$1277141756501323777,17
#आ_रही_है_एलआरडी_की_सवारी,$1298111982168494081,16
#आ_रही_है_एलआरडी_की_सवारी,$1280347143945859073,16
#आ_रही_है_एलआरडी_की_सवारी,$1269930302903693312,16
#आ_रही_है_एलआरडी_की_सवारी,$1278649317914337281,15
#आ_रही_है_एलआरडी_की_सवारी,$1264894948379365376,14
#आ_रही_है_एलआरडी_की_सवारी,$1297388132560584704,13
#आ_रही_है_एलआरडी_की_सवारी,$1262696140065116160,13
#आ_रही_है_एलआरडी_की_सवारी,$1262628059326361600,13
#आ_रही_है_एलआरडी_की_सवारी,$1202501866757734401,13
#आ_रही_है_एलआरडी_की_सवारी,$1280326826309664769,13
#आ_रही_है_एलआरडी_की_सवारी,$1270980144820150273,13
#आ_रही_है_एलआरडी_की_सवारी,$899689147077611520,12
#आ_रही_है_एलआरडी_की_सवारी,$1291208068546486274,12
#आ_रही_है_एलआरडी_की_सवारी,$1283624015811117056,12
#आ_रही_है_एलआरडी_की_सवारी,$1273847147952328710,10
#आ_रही_है_एलआरडी_की_सवारी,$1231866239129210881,10
#आ_रही_है_एलआरडी_की_सवारी,$1277930478729863170,10
#आ_रही_है_एलआरडी_की_सवारी,$1262749955954929664,10
#आ_रही_है_एलआरडी_की_सवारी,$1300020305750941696,10
#आ_रही_है_एलआरडी_की_सवारी,$1291977630065897472,10
#आ_रही_है_एलआरडी_की_सवारी,$1245410518791155712,9
#आ_रही_है_एलआरडी_की_सवारी,$1920285240,9
#आ_रही_है_एलआरडी_की_सवारी,$1280090374191579136,9
#आ_रही_है_एलआरडी_की_सवारी,$1300004814126895106,9
#आ_रही_है_एलआरडी_की_सवारी,$1262630815189655552,9
#आ_रही_है_एलआरडी_की_सवारी,$278535911,9
#आ_रही_है_एलआरडी_की_सवारी,$1276574020498976773,8
#आ_रही_है_एलआरडी_की_सवारी,$1248546175914872832,8
#आ_रही_है_एलआरडी_की_सवारी,$1279774787867258882,8
#आ_रही_है_एलआरडी_की_सवारी,$1280860543776100353,8
#आ_रही_है_एलआरडी_की_सवारी,$1288734201122963460,8
#आ_रही_है_एलआरडी_की_सवारी,$1292458236499513346,8
#आ_रही_है_एलआरडी_की_सवारी,$1273973968177954819,7
#आ_रही_है_एलआरडी_की_सवारी,$1287980623790039040,7
#आ_रही_है_एलआरडी_की_सवारी,$867518688,7
#आ_रही_है_एलआरडी_की_सवारी,$948583743052107776,7
#आ_रही_है_एलआरडी_की_सवारी,$1299963181188571136,6
#आ_रही_है_एलआरडी_की_सवारी,$2960163672,6
#आ_रही_है_एलआरडी_की_सवारी,$1284398257255247872,6
#आ_रही_है_एलआरडी_की_सवारी,$1291722098839154689,6
#आ_रही_है_एलआरडी_की_सवारी,$1276027034142113793,6
#आ_रही_है_एलआरडी_की_सवारी,$1281820689427648512,5
#आ_रही_है_एलआरडी_की_सवारी,$1202134435853848576,5
#आ_रही_है_एलआरडी_की_सवारी,$1270992569200021504,5
#आ_रही_है_एलआरडी_की_सवारी,$1298952643683860480,5
#आ_रही_है_एलआरडी_की_सवारी,$1279779632116457473,5
#आ_रही_है_एलआरडी_की_सवारी,$1246014314445594625,4
#आ_रही_है_एलआरडी_की_सवारी,$1331191520,4
#आ_रही_है_एलआरडी_की_सवारी,$1297328934523035649,4
#आ_रही_है_एलआरडी_की_सवारी,$1197544348247871493,4
#आ_रही_है_एलआरडी_की_सवारी,$1264149007082721282,4
#आ_रही_है_एलआरडी_की_सवारी,$1277819747522863105,4
#आ_रही_है_एलआरडी_की_सवारी,$1277124994271608832,3
#आ_रही_है_एलआरडी_की_सवारी,$1284879355026391041,3
