src,dst,count
(#COVID19|#coronavirus),@realDonaldTrump,896
(#COVID19|#coronavirus),@donwinslow,705
(#COVID19|#coronavirus),@DrEricDing,405
(#COVID19|#coronavirus),@TeamTrump,344
(#COVID19|#coronavirus),@BrookeSingman,338
(#COVID19|#coronavirus),@CNN,296
(#COVID19|#coronavirus),@AprilDRyan,279
(#COVID19|#coronavirus),@YourAnonCentral,233
(#COVID19|#coronavirus),@Tombx7M,207
(#COVID19|#coronavirus),@CMonteroOficial,199
(#COVID19|#coronavirus),@jairbolsonaro,160
(#COVID19|#coronavirus),@WalidPhares,160
(#COVID19|#coronavirus),@DrDenaGrayson,106
(#COVID19|#coronavirus),@80_mcswan,78
(#COVID19|#coronavirus),@CDCgov,68
(#COVID19|#coronavirus),@VP,66
(#COVID19|#coronavirus),@Laurie_Garrett,66
(#COVID19|#coronavirus),@WhiteHouse,61
(#COVID19|#coronavirus),@David_Leavitt,56
(#COVID19|#coronavirus),@WybrenvanHaga,54
(#COVID19|#coronavirus),@POTUS,51
(#COVID19|#coronavirus),@TalbertSwan,49
(#COVID19|#coronavirus),@JohnBasham,44
(#COVID19|#coronavirus),@SeemaCMS,44
(#COVID19|#coronavirus),@WHO,44
(#COVID19|#coronavirus),@infirmierSNPI,41
(#COVID19|#coronavirus),@JoeBiden,39
(#COVID19|#coronavirus),@Jimcorrsays,38
(#COVID19|#coronavirus),@GOP,38
(#COVID19|#coronavirus),@BorisJohnson,25
(#COVID19|#coronavirus),@News18MP,24
(#COVID19|#coronavirus),@News18CG,24
(#COVID19|#coronavirus),@DrZweliMkhize,23
(#COVID19|#coronavirus),@Fginer,22
(#COVID19|#coronavirus),@PMOIndia,22
(#COVID19|#coronavirus),@Only4RM,22
(#COVID19|#coronavirus),@ERGOaccess,22
(#COVID19|#coronavirus),@MirMAKOfficial,21
(#COVID19|#coronavirus),@TostevinM,21
(#COVID19|#coronavirus),@mauroberruto,20
(#COVID19|#coronavirus),@BuddJenn,19
(#COVID19|#coronavirus),@AngelaRayner,17
(#COVID19|#coronavirus),@AmitShah,16
(#COVID19|#coronavirus),@TomCailleretz,16
(#COVID19|#coronavirus),@drharshvardhan,16
(#COVID19|#coronavirus),@ArvindKejriwal,16
(#COVID19|#coronavirus),@senatemajldr,16
(#COVID19|#coronavirus),@IvankaTrump,16
(#COVID19|#coronavirus),@DrSarahJarvis,16
(#COVID19|#coronavirus),@msisodia,16
(#COVID19|#coronavirus),@EFEnoticias,14
(#COVID19|#coronavirus),@9NEWSNANCY,14
(#COVID19|#coronavirus),@Motinsitepegas,14
(#COVID19|#coronavirus),@soloyochapin,13
(#COVID19|#coronavirus),@EricG1247,13
(#COVID19|#coronavirus),@IMAIndiaOrg,12
(#COVID19|#coronavirus),@PhumlaniMMajozi,12
(#COVID19|#coronavirus),@KariJoys,12
(#COVID19|#coronavirus),@SJMorrison_,12
(#COVID19|#coronavirus),@AlvarezMorenoC,11
(#COVID19|#coronavirus),@RepMcCaul,11
(#COVID19|#coronavirus),@mmpadellan,11
(#COVID19|#coronavirus),@FLOTUS,11
(#COVID19|#coronavirus),@Voda_Foundation,11
(#COVID19|#coronavirus),@XHNews,11
(#COVID19|#coronavirus),@GovChristie,11
(#COVID19|#coronavirus),@ProjectLincoln,10
(#COVID19|#coronavirus),@AlokPatelMD,10
(#COVID19|#coronavirus),@Don_4all,10
(#COVID19|#coronavirus),@FoxNews,10
(#COVID19|#coronavirus),@_SemaHernandez_,10
(#COVID19|#coronavirus),@themohwgovjm,10
(#COVID19|#coronavirus),@ABC,10
(#COVID19|#coronavirus),@SpeakerPelosi,10
(#COVID19|#coronavirus),@kvicindia,10
(#COVID19|#coronavirus),@Pajaropolitico,10
(#COVID19|#coronavirus),@HSIGlobal,9
(#COVID19|#coronavirus),@AskLipun,9
(#COVID19|#coronavirus),@JohnParisella,9
(#COVID19|#coronavirus),@bosmana,9
(#COVID19|#coronavirus),@nytimes,9
(#COVID19|#coronavirus),@dw_espanol,9
(#COVID19|#coronavirus),@KidKool4U,9
(#COVID19|#coronavirus),@MarkMeadows,9
(#COVID19|#coronavirus),@StevenStackMD,9
(#COVID19|#coronavirus),@Wyn1745,9
(#COVID19|#coronavirus),@robert_mey,9
(#COVID19|#coronavirus),@MEK_Iran,9
(#COVID19|#coronavirus),@dm_jajpur,9
(#COVID19|#coronavirus),@IrmaRaste,9
(#COVID19|#coronavirus),@narendramodi,9
(#COVID19|#coronavirus),@ggdzl,8
(#COVID19|#coronavirus),@LindseyGrahamSC,8
(#COVID19|#coronavirus),@PTI_News,8
(#COVID19|#coronavirus),@c_drosten,8
(#COVID19|#coronavirus),@DDNewsHindi,8
(#COVID19|#coronavirus),@BlessTheTeacher,8
(#COVID19|#coronavirus),@Mike_Pence,8
(#COVID19|#coronavirus),@39Magilla,8
(#COVID19|#coronavirus),@ChristianHoebe,8
(#COVID19|#coronavirus),@BloodDonorsIn,8
(#COVID19|#coronavirus),@GovMurphy,8
(#COVID19|#coronavirus),@Argosradio1,8
(#COVID19|#coronavirus),@QuickTake,8
(#COVID19|#coronavirus),@OurWorldInData,8
(#COVID19|#coronavirus),@AlArabiya_Eng,8
(#COVID19|#coronavirus),@CMichaelGibson,8
(#COVID19|#coronavirus),@YouTube,8
(#COVID19|#coronavirus),@Jerusalem_Post,8
(#COVID19|#coronavirus),@SkyNews,8
(#COVID19|#coronavirus),@jensspahn,8
(#COVID19|#coronavirus),@newsmax,8
(#COVID19|#coronavirus),@SenateGOP,8
