from,to,count
#Armenia,#Azerbaijan,4529
#Azerbaijan,#Turkey,4720
#Azerbaijan,#NagornoKarabakh,2278
#Azerbaijan,#ArtsakhStrong,2169
#Azerbaijan,#Vardenis,2033
#Azerbaijan,#StopAzerbaijaniAggression,1665
#Azerbaijan,#Artsakh,1442
#Azerbaijan,#Karabakh,1070
#Azerbaijan,#NKpeace,1052
#Azerbaijan,#Armenian,845
#Azerbaijan,#StopAliyev,836
#Azerbaijan,#Syrian,670
#Azerbaijan,#Azerbaijani,623
#Azerbaijan,#Stepanakert,435
#Azerbaijan,#Azerbaijaniaggression,365
#Azerbaijan,#KarabakhNow,338
#Azerbaijan,#Pakistan,335
#Azerbaijan,#Arstakh,238
#Azerbaijan,#StopTurkey,202
#Armenia,#Turkey,3206
#Turkey,#Pakistan,2760
#Turkey,#ArtsakhStrong,1409
