src,dst,count
(#HatrasTruthExposed|#HatrasCase),$847360586014797826,5
(#HatrasTruthExposed|#HatrasCase),$707307946,5
(#HatrasTruthExposed|#HatrasCase),$2695827330,2
(#HatrasTruthExposed|#HatrasCase),$80183148,2
(#HatrasTruthExposed|#HatrasCase),$171115415,1
(#HatrasTruthExposed|#HatrasCase),$26200324,1
(#HatrasTruthExposed|#HatrasCase),$1306076575990001670,1
(#HatrasTruthExposed|#HatrasCase),$4500214817,1
(#HatrasTruthExposed|#HatrasCase),$498475788,1
(#HatrasTruthExposed|#HatrasCase),$3693574574,1
(#HatrasTruthExposed|#HatrasCase),$1184898925293031424,1
(#HatrasTruthExposed|#HatrasCase),$1154415470797180928,1
(#HatrasTruthExposed|#HatrasCase),$723482056668258304,1
(#HatrasTruthExposed|#HatrasCase),$1284108358853648386,1
(#HatrasTruthExposed|#HatrasCase),$3233464886,1
(#HatrasTruthExposed|#HatrasCase),$1057707061314633728,1
(#HatrasTruthExposed|#HatrasCase),$1284902286624350209,1
(#HatrasTruthExposed|#HatrasCase),$177250362,1
(#HatrasTruthExposed|#HatrasCase),$880835404135505920,1
(#HatrasTruthExposed|#HatrasCase),$1166944937121734657,1
(#HatrasTruthExposed|#HatrasCase),$630852083,1
(#HatrasTruthExposed|#HatrasCase),$1220003993104969728,1
(#HatrasTruthExposed|#HatrasCase),$1293427468242579458,1
(#HatrasTruthExposed|#HatrasCase),$902539967586594819,1
(#HatrasTruthExposed|#HatrasCase),$933574642052169728,1
(#HatrasTruthExposed|#HatrasCase),$3178403358,1
(#HatrasTruthExposed|#HatrasCase),$1264076955650936832,1
(#HatrasTruthExposed|#HatrasCase),$412805881,1
(#HatrasTruthExposed|#HatrasCase),$3109605324,1
(#HatrasTruthExposed|#HatrasCase),$1213841461176700928,1
(#HatrasTruthExposed|#HatrasCase),$2990888256,1
(#HatrasTruthExposed|#HatrasCase),$132069807,1
(#HatrasTruthExposed|#HatrasCase),$1036223479874383872,1
(#HatrasTruthExposed|#HatrasCase),$1293652475895930880,1
(#HatrasTruthExposed|#HatrasCase),$2999583500,1
(#HatrasTruthExposed|#HatrasCase),$3247574545,1
(#HatrasTruthExposed|#HatrasCase),$951042008,1
(#HatrasTruthExposed|#HatrasCase),$744943038078685185,1
(#HatrasTruthExposed|#HatrasCase),$964386250290446339,1
(#HatrasTruthExposed|#HatrasCase),$1252042277825863680,1
(#HatrasTruthExposed|#HatrasCase),$1199243479714390021,1
(#HatrasTruthExposed|#HatrasCase),$3803185154,1
(#HatrasTruthExposed|#HatrasCase),$1278915048480464896,1
(#HatrasTruthExposed|#HatrasCase),$1311562072266665984,1
