src,dst,count
(#BTS|@ArianaGrande),@ArianaGrande,40436
(#BTS|@ArianaGrande),@BTS_twt,10664
(#BTS|@ArianaGrande),@infoari,5520
(#BTS|@ArianaGrande),@wildestscreamz,3913
(#BTS|@ArianaGrande),@sarasfilter,3793
(#BTS|@ArianaGrande),@ArianaVoteStats,2478
(#BTS|@ArianaGrande),@soompi,1510
(#BTS|@ArianaGrande),@arianafanhun,1308
(#BTS|@ArianaGrande),@btsvotingorg,1289
(#BTS|@ArianaGrande),@taylorswift13,1182
(#BTS|@ArianaGrande),@peopleschoice,1155
(#BTS|@ArianaGrande),@seoksza,1109
(#BTS|@ArianaGrande),@2cooI4skull,1046
(#BTS|@ArianaGrande),@VMINIGGAS,984
(#BTS|@ArianaGrande),@taebokkiii,891
(#BTS|@ArianaGrande),@btsroyaIty,835
(#BTS|@ArianaGrande),@AGrandeAO,822
(#BTS|@ArianaGrande),@arianatorswildt,762
(#BTS|@ArianaGrande),@agchartcentral,762
(#BTS|@ArianaGrande),@ArianaWorldHQ,750
(#BTS|@ArianaGrande),@grandeschart,720
(#BTS|@ArianaGrande),@AcessArianators,690
(#BTS|@ArianaGrande),@ArianaNigeria,690
(#BTS|@ArianaGrande),@Hits93Toronto,678
(#BTS|@ArianaGrande),@TheArianaStats,678
(#BTS|@ArianaGrande),@midnightgio,672
(#BTS|@ArianaGrande),@billboard,641
(#BTS|@ArianaGrande),@onlyorbiit,540
(#BTS|@ArianaGrande),@ladygaga,420
(#BTS|@ArianaGrande),@EV1YL,407
(#BTS|@ArianaGrande),@flapachaa,372
(#BTS|@ArianaGrande),@tbsheaven,372
(#BTS|@ArianaGrande),@denymoonlight,366
(#BTS|@ArianaGrande),@ChartsTayriana,342
(#BTS|@ArianaGrande),@V0TEWITHARMY,341
(#BTS|@ArianaGrande),@justinbieber,337
(#BTS|@ArianaGrande),@votes4ag,336
(#BTS|@ArianaGrande),@blinding1989,324
(#BTS|@ArianaGrande),@1MyPrerogative,324
(#BTS|@ArianaGrande),@infoaribr,312
(#BTS|@ArianaGrande),@jinsfaIsetto,288
(#BTS|@ArianaGrande),@mygscene,237
(#BTS|@ArianaGrande),@sitefontearibr,234
(#BTS|@ArianaGrande),@gwsserena,222
(#BTS|@ArianaGrande),@arianagrandebr,204
(#BTS|@ArianaGrande),@TheEricaAmerica,201
(#BTS|@ArianaGrande),@antisstruggles,183
(#BTS|@ArianaGrande),@minsugacheonye,176
(#BTS|@ArianaGrande),@GRANDE_LEGION,168
(#BTS|@ArianaGrande),@BTS_History613,165
(#BTS|@ArianaGrande),@littledemiguise,156
(#BTS|@ArianaGrande),@RKlVEHOYA,156
(#BTS|@ArianaGrande),@btsvotingunite,140
(#BTS|@ArianaGrande),@yuhmarigrande,138
(#BTS|@ArianaGrande),@grandeupdte,138
(#BTS|@ArianaGrande),@lautaro_1991,138
(#BTS|@ArianaGrande),@DUALIPA,138
(#BTS|@ArianaGrande),@skinnysel,132
(#BTS|@ArianaGrande),@swtnrkoos,120
(#BTS|@ArianaGrande),@ArianaToday,120
(#BTS|@ArianaGrande),@selenagomez,120
(#BTS|@ArianaGrande),@author_jiyo,116
(#BTS|@ArianaGrande),@aleswtmix,114
(#BTS|@ArianaGrande),@Karma_isarmy,108
(#BTS|@ArianaGrande),@myneedypart,108
(#BTS|@ArianaGrande),@bts_bighit,105
(#BTS|@ArianaGrande),@arimarvl,102
