@BTS_twt,1.0
#BTSWEEK,1.0
@FallonTonight,0.25
@jimmyfallon,0.25
@997DJX,0.2
@allforarmy,0.2
@BTSChartDaily,0.15000000000000002
@BTS_Billboard,0.15000000000000002
@taeqer95,0.1
@y6ongito,0.1
@thisisridz,0.1
@BangBangtan_Esp,0.1
@BangtanINDIA,0.1
@DdaengLife,0.1
@PJM_vocal,0.1
@sopesandwich,0.1
@ARMYForce_Peru,0.1
@ARMYPeru_twt_,0.1
@_Yoongi95,0.1
@del_bangtan,0.1
@KTH_Facts,0.1
