from,to,count
#Azerbaijan,#Armenia,6186
#Armenia,#Turkey,4502
#Armenia,#ArtsakhStrong,2478
#Armenia,#StopAzerbaijaniAggression,1893
#Armenia,#Artsakh,1887
#Armenia,#Vardenis,1499
#Armenia,#NagornoKarabakh,1374
#Armenia,#NKpeace,1103
#Armenia,#Azerbaijani,1094
#Armenia,#StopAliyev,948
#Armenia,#Armenian,948
#Armenia,#Karabakh,755
#Armenia,#Syrian,703
#Armenia,#Stepanakert,390
#Armenia,#Azerbaijaniaggression,381
#Armenia,#Pakistan,342
#Azerbaijan,#Turkey,6090
#Turkey,#Syria,3046
#Turkey,#Pakistan,2840
