src,dst,count
(#COVID19|#Corona),@DrEricDing,987
(#COVID19|#Corona),@realDonaldTrump,305
(#COVID19|#Corona),@Laurie_Garrett,302
(#COVID19|#Corona),@SecretService,217
(#COVID19|#Corona),@SenDuckworth,207
(#COVID19|#Corona),@halltoons,199
(#COVID19|#Corona),@AdrBell,190
(#COVID19|#Corona),@WhiteHouse,160
(#COVID19|#Corona),@ColSDM,101
(#COVID19|#Corona),@POTUS,93
(#COVID19|#Corona),@soloyochapin,89
(#COVID19|#Corona),@Volksverpetzer,78
(#COVID19|#Corona),@Craig_A_Spencer,72
(#COVID19|#Corona),@WHO,61
(#COVID19|#Corona),@OlafGersemann,60
(#COVID19|#Corona),@disclosetv,50
(#COVID19|#Corona),@EricTrump,43
(#COVID19|#Corona),@JoeBiden,41
(#COVID19|#Corona),@TheRealHoarse,39
(#COVID19|#Corona),@Finanzas_Times,36
(#COVID19|#Corona),@Plushie50458867,35
(#COVID19|#Corona),@FLOTUS,29
(#COVID19|#Corona),@CNN,29
(#COVID19|#Corona),@DrPhillipsMD,29
(#COVID19|#Corona),@DougBillings,28
(#COVID19|#Corona),@morethanmySLE,27
(#COVID19|#Corona),@GOP,26
(#COVID19|#Corona),@atrupar,23
(#COVID19|#Corona),@StacyLeMelle,23
(#COVID19|#Corona),@clairecmc,23
(#COVID19|#Corona),@danielmack,22
(#COVID19|#Corona),@XHNews,21
(#COVID19|#Corona),@DrZweliMkhize,20
(#COVID19|#Corona),@naretevduorp,19
(#COVID19|#Corona),@Motinsitepegas,17
(#COVID19|#Corona),@gtconway3d,17
(#COVID19|#Corona),@AndaluciaSinVOX,17
(#COVID19|#Corona),@2013Boodicca,17
(#COVID19|#Corona),@MSNBC,16
(#COVID19|#Corona),@KamalaHarris,16
(#COVID19|#Corona),@Dr2NisreenAlwan,16
(#COVID19|#Corona),@PressSec,15
(#COVID19|#Corona),@VP,15
(#COVID19|#Corona),@starseedastro,15
(#COVID19|#Corona),@SpeakerPelosi,15
(#COVID19|#Corona),@AlvarezMorenoC,14
(#COVID19|#Corona),@TheDailyEdge,14
(#COVID19|#Corona),@JoJoFromJerz,13
(#COVID19|#Corona),@Dalu_1989,13
(#COVID19|#Corona),@RailroadUnderg1,13
(#COVID19|#Corona),@GovRonDeSantis,13
(#COVID19|#Corona),@VABVOX,12
(#COVID19|#Corona),@lisareynaloe,12
(#COVID19|#Corona),@GwenGraham,12
(#COVID19|#Corona),@MirMAKOfficial,12
(#COVID19|#Corona),@nytimes,12
(#COVID19|#Corona),@samstein,11
(#COVID19|#Corona),@terrismallfry,11
(#COVID19|#Corona),@GOPLeader,11
