from,to,count
#Azerbaijan,#Armenia,5533
#Armenia,#Turkey,3829
#Armenia,#ArtsakhStrong,2270
#Armenia,#StopAzerbaijaniAggression,1683
#Armenia,#Artsakh,1672
#Armenia,#Vardenis,1428
#Armenia,#NagornoKarabakh,1273
#Armenia,#NKpeace,1024
#Armenia,#Azerbaijani,1008
#Armenia,#StopAliyev,865
#Armenia,#Armenian,820
#Armenia,#Karabakh,700
#Armenia,#Syrian,681
#Armenia,#Stepanakert,365
#Armenia,#Pakistan,334
#Armenia,#Azerbaijaniaggression,314
#Armenia,#KarabakhNow,306
#Armenia,#Arstakh,279
#Azerbaijan,#Turkey,5447
#Turkey,#Syria,3003
#Turkey,#Pakistan,2820
#Turkey,#ArtsakhStrong,1638
