from,to,count
#BTSWEEK,#BTSonFallon_D1,233
#BTSonFallon_D1,#BTSonFallon,32
#BTSonFallon_D1,#BTS,21
#BTSonFallon_D1,#BTSARMY,10
#BTSonFallon_D1,#BTSWeekonFallon,9
#BTSonFallon_D1,#BTS_Dynamite,8
#BTSonFallon_D1,#JUNGKOOK,6
#BTSonFallon_D1,#Arsenal,5
#BTSonFallon_D1,#IDOL,5
#BTSWEEK,#BTSonFallon,147
#BTSonFallon,#BTS,26
#BTSonFallon,#BTS_Dynamite,12
#BTSonFallon,#JUNGKOOK,9
#BTSonFallon,#Arsenal,5
#BTSonFallon,#BTSARMY,5
#BTSonFallon,#BTS1onHot100,4
#BTSonFallon,#IDOL,3
#BTSWEEK,#BTSWeekonFallon,115
#BTSWeekonFallon,#BTSARMY,5
#BTSWeekonFallon,#JUNGKOOK,4
#BTSWeekonFallon,#BTS,4
#BTSWeekonFallon,#BTS_Dynamite,2
