src,dst,count
(#HatrasTruthExposed|#HatrasCase),#HatrasCase,50
(#HatrasTruthExposed|#HatrasCase),#DalitLivesMatter,16
(#HatrasTruthExposed|#HatrasCase),#ImplementVermaCommittee,9
(#HatrasTruthExposed|#HatrasCase),#NoMoreRapes,8
(#HatrasTruthExposed|#HatrasCase),#HatrasTruthExposed,8
(#HatrasTruthExposed|#HatrasCase),#SCSTOBCMinorityLivesMatter,7
(#HatrasTruthExposed|#HatrasCase),#hatrashorror,7
(#HatrasTruthExposed|#HatrasCase),#Gun_Licence_For_Bahujan,6
(#HatrasTruthExposed|#HatrasCase),#JusticeForManisha,6
(#HatrasTruthExposed|#HatrasCase),#DalitLivesMatterIndia,6
(#HatrasTruthExposed|#HatrasCase),#JusticeForDalits,6
(#HatrasTruthExposed|#HatrasCase),#Dalitwomenlivesmatter,5
(#HatrasTruthExposed|#HatrasCase),#JusticeForManishaValmiki,5
(#HatrasTruthExposed|#HatrasCase),#gun_licence,3
(#HatrasTruthExposed|#HatrasCase),#HatrasTapes,3
(#HatrasTruthExposed|#HatrasCase),#AllEyesOnCBI,3
(#HatrasTruthExposed|#HatrasCase),#HathrasTruthExposed,3
(#HatrasTruthExposed|#HatrasCase),#RahulGandhiWithHathrasFamily,2
(#HatrasTruthExposed|#HatrasCase),#ChristoIslamic,2
(#HatrasTruthExposed|#HatrasCase),#AllLivesMatter,1
(#HatrasTruthExposed|#HatrasCase),#tanushreepandey,1
(#HatrasTruthExposed|#HatrasCase),#Warriors4SSR,1
(#HatrasTruthExposed|#HatrasCase),#shameonuppolice,1
(#HatrasTruthExposed|#HatrasCase),#SushantConspiracyExposed,1
(#HatrasTruthExposed|#HatrasCase),#nbpnews,1
(#HatrasTruthExposed|#HatrasCase),#Nomorerapes,1
(#HatrasTruthExposed|#HatrasCase),#HathrasCase,1
(#HatrasTruthExposed|#HatrasCase),#congress,1
(#HatrasTruthExposed|#HatrasCase),#BJP,1
(#HatrasTruthExposed|#HatrasCase),#ShameOnYogi,1
(#HatrasTruthExposed|#HatrasCase),#JusticeForIndiasDaughters,1
(#HatrasTruthExposed|#HatrasCase),#SushantSinghRajput,1
(#HatrasTruthExposed|#HatrasCase),#hatras,1
(#HatrasTruthExposed|#HatrasCase),#panni,1
(#HatrasTruthExposed|#HatrasCase),#ShameOnUPGovt,1
(#HatrasTruthExposed|#HatrasCase),#SundayThoughts,1
(#HatrasTruthExposed|#HatrasCase),#PriyankaGandhi,1
(#HatrasTruthExposed|#HatrasCase),#COVID,1
(#HatrasTruthExposed|#HatrasCase),#BJPkichamchi,1
(#HatrasTruthExposed|#HatrasCase),#TrendingNow,1
(#HatrasTruthExposed|#HatrasCase),#SSR,1
(#HatrasTruthExposed|#HatrasCase),#New_Video_Manisha,1
(#HatrasTruthExposed|#HatrasCase),#Congress_Cheap_Politics,1
(#HatrasTruthExposed|#HatrasCase),#mumbaipolice,1
(#HatrasTruthExposed|#HatrasCase),#womenslivesmatter,1
(#HatrasTruthExposed|#HatrasCase),#पप्पू_पिंकी_शर्म_करो,1
(#HatrasTruthExposed|#HatrasCase),#CasteMatters,1
(#HatrasTruthExposed|#HatrasCase),#CBI,1
(#HatrasTruthExposed|#HatrasCase),#उत्तरप्रदेश,1
(#HatrasTruthExposed|#HatrasCase),#Hatras,1
(#HatrasTruthExposed|#HatrasCase),#BjpMla,1
(#HatrasTruthExposed|#HatrasCase),#HathrasHorrorShocksIndia,1
(#HatrasTruthExposed|#HatrasCase),#YRF,1
(#HatrasTruthExposed|#HatrasCase),#facism,1
