from,to,count
#OnBTS,$1232368483989516288,61
#OnBTS,$1273522542410514432,49
#OnBTS,$435859293,44
#OnBTS,$1297520317523308544,40
#OnBTS,$1115499733487738880,39
#OnBTS,$1292749175654772737,39
#OnBTS,$1115931085391577088,35
#OnBTS,$1204354494869323776,35
#OnBTS,$1233532642458402816,33
#OnBTS,$1247102750782980096,31
#OnBTS,$1292055061728698368,28
#OnBTS,$1119514085534552065,28
#OnBTS,$1287222584598126592,27
#OnBTS,$1135876483052843010,26
#OnBTS,$1265629923479191558,24
#OnBTS,$1294979393794670592,23
#OnBTS,$1271745178118701060,23
#OnBTS,$1078301075948462081,23
#OnBTS,$1256114227703459840,21
#OnBTS,$1179725081552936960,21
#OnBTS,$1134118461422964736,21
#OnBTS,$1285123576127844353,21
#OnBTS,$1291520066433847296,21
#OnBTS,$1212750504947617794,20
#OnBTS,$1289909197522350080,20
#OnBTS,$1210394612382097408,20
#OnBTS,$1228756218111377408,20
#OnBTS,$1247635374706290689,20
#OnBTS,$977186060055715840,20
#OnBTS,$1257927816970027009,18
#OnBTS,$1129013552709156866,18
#OnBTS,$1079363256366452738,18
#OnBTS,$1301728000883396608,18
#OnBTS,$1256114389280714753,17
#OnBTS,$1259913507752955904,17
#OnBTS,$1113603528822362112,17
#OnBTS,$1152395236208832512,17
#OnBTS,$1303977319862644736,17
#OnBTS,$1214043831357734912,17
#OnBTS,$1229664671369584641,16
#OnBTS,$1226394523326017536,16
#OnBTS,$1088679115685687296,16
#OnBTS,$1292065055589113856,16
#OnBTS,$1291725904645742592,16
#OnBTS,$977356408785059841,16
#OnBTS,$1093811745410318337,16
#OnBTS,$1270704288633745408,16
#OnBTS,$1254599993433845761,15
#OnBTS,$1286200217797193728,15
#OnBTS,$859177369143099392,15
#OnBTS,$1289432754854141959,15
#OnBTS,$1296647932872028160,15
#OnBTS,$1299271728489623553,15
#OnBTS,$1212596217948983296,15
#OnBTS,$1276374992683274241,15
#OnBTS,$1259408394810613760,14
#OnBTS,$1260994044584288256,14
#OnBTS,$1163688416359305216,14
#OnBTS,$1144213767225430016,14
#OnBTS,$1198511477289672704,13
#OnBTS,$1284556985757601792,13
#OnBTS,$1415029568,13
#OnBTS,$1144867595037765632,13
#OnBTS,$1047611765838598144,13
#OnBTS,$1040611320955985922,13
#OnBTS,$1300941816854790145,13
#OnBTS,$1281096558264463360,13
#OnBTS,$1282920906788966400,13
#OnBTS,$1247384991002066944,12
#OnBTS,$1213425892568862722,12
#OnBTS,$1275020664307453953,12
#OnBTS,$1197868679024668672,12
#OnBTS,$1285166493987045376,12
#OnBTS,$1260183187319226369,12
#OnBTS,$1293428184222822407,12
#OnBTS,$1163455581379649537,12
#OnBTS,$1289854764621209600,12
#OnBTS,$991448864178585600,12
#OnBTS,$1168186609033830400,11
#OnBTS,$1259967578929336327,11
#OnBTS,$1293165268168916992,11
#OnBTS,$1274292556205940737,11
#OnBTS,$1293020378646712321,11
#OnBTS,$1286862648538144770,11
#OnBTS,$1285037644611637249,11
#OnBTS,$1142964847778263040,10
#OnBTS,$1291648986764308482,10
#OnBTS,$1207524109023895554,10
#OnBTS,$3047878800,10
#OnBTS,$1298872726933794818,10
#OnBTS,$1218816551266050049,10
#OnBTS,$1162537603331006464,10
#OnBTS,$1221053535665586177,10
#OnBTS,$1278417840668696577,9
#OnBTS,$1268529305849487362,9
#OnBTS,$1303503577378295808,9
#OnBTS,$1262732254305857536,9
#OnBTS,$1119023648939974656,9
#OnBTS,$1144238161523965957,9
#OnBTS,$1286672772555399168,9
#OnBTS,$1249731898357592064,9
#OnBTS,$1078256356354777089,9
#OnBTS,$1300407033166848000,9
#OnBTS,$1275363399300308994,9
#OnBTS,$995968518544809984,9
#OnBTS,$1244270604359888897,9
#OnBTS,$1272126794376679424,9
#OnBTS,$1129920669859188737,9
#OnBTS,$1182282151049355264,9
#OnBTS,$1248983794654146560,8
#OnBTS,$1172897598383869952,8
#OnBTS,$1294246094449176576,8
#OnBTS,$1248222935766011904,8
#OnBTS,$1215059986688012288,8
#OnBTS,$1120892274022334464,8
#OnBTS,$1271318949326544898,8
#OnBTS,$1275336358966378496,8
#OnBTS,$1246721421696360448,8
#OnBTS,$819129536,8
#OnBTS,$1117788322372263938,8
#OnBTS,$1278302341016387588,8
#OnBTS,$1266634210921443328,8
#OnBTS,$1268821542999175169,8
#OnBTS,$1302566519386198017,8
#OnBTS,$1221406745739677702,8
#OnBTS,$958681576845459458,8
#OnBTS,$1274617891007193088,8
#OnBTS,$1051290141191327744,8
#OnBTS,$1271080355349401601,8
#OnBTS,$1139162505068945408,7
#OnBTS,$1129268495496040448,7
#OnBTS,$1160890772784218112,7
#OnBTS,$1250361818003820544,7
#OnBTS,$1236985995611877377,7
#OnBTS,$1152879093609664512,7
#OnBTS,$1115923302025793536,7
#OnBTS,$847914243298951168,7
#OnBTS,$1244465932379910144,7
#OnBTS,$1287957460825722880,7
#OnBTS,$1213268463487078401,7
#OnBTS,$1331847012,7
#OnBTS,$721687573203066880,7
#OnBTS,$1269632252146638848,7
#OnBTS,$1077213121998016517,7
#OnBTS,$1268161794536869888,7
#OnBTS,$1291011940748103680,7
#OnBTS,$1270566266864992256,7
#OnBTS,$1205384341108297728,7
#OnBTS,$1304261028067250176,7
#OnBTS,$1185576346040205312,7
#OnBTS,$1280434469514559489,7
#OnBTS,$1280930408662614017,7
#OnBTS,$1290659602737111044,7
#OnBTS,$1233421747292004352,7
#OnBTS,$1290599509827887106,7
#OnBTS,$1211435542115565569,7
#OnBTS,$1102504849990594561,7
#OnBTS,$1276971017018019841,6
#OnBTS,$1237412960093368321,6
#OnBTS,$1284929296377638912,6
#OnBTS,$1272131746184626179,6
#OnBTS,$1270654677252624384,6
#OnBTS,$1285221141351591936,6
#OnBTS,$1239325971863359488,6
#OnBTS,$1300622818007105536,6
#OnBTS,$1274769337048424448,6
#OnBTS,$2287287325,6
#OnBTS,$1251777614437474305,6
#OnBTS,$1246406091950317570,6
#OnBTS,$1277570447807139842,6
#OnBTS,$1119609738096832513,6
#OnBTS,$1248440632743362560,6
#OnBTS,$1263479205095931906,6
#OnBTS,$1279624921736347648,6
#OnBTS,$1280836849674498048,6
#OnBTS,$1145335560090689538,6
#OnBTS,$1250873078143303680,6
#OnBTS,$1260093194336899073,6
#OnBTS,$1148056963093159937,6
#OnBTS,$1281567390589833216,6
#OnBTS,$1281796060948516864,6
#OnBTS,$1278373387341946880,6
#OnBTS,$1241201891654037504,6
#OnBTS,$882754933837021184,6
#OnBTS,$1206235748413763584,6
#OnBTS,$1201759100800909313,6
#OnBTS,$1134350080914313221,6
#OnBTS,$737108275955531776,6
#OnBTS,$1213785586856644610,6
#OnBTS,$1294890728124891136,6
#OnBTS,$844908898666524676,6
#OnBTS,$1289961393051983872,6
#OnBTS,$1175016006114131969,6
#OnBTS,$1230427752383176705,6
#OnBTS,$1286307679074308101,6
#OnBTS,$1207893711901708293,6
#OnBTS,$1291707527323820034,6
#OnBTS,$1114421655214759936,6
#OnBTS,$1211164519063375872,6
#OnBTS,$1207283861735931905,5
#OnBTS,$1213457742209273859,5
#OnBTS,$1274127163420073984,5
#OnBTS,$1166717225119567875,5
#OnBTS,$1021752485134757889,5
#OnBTS,$1299761673998303232,5
#OnBTS,$1303147395111251968,5
#OnBTS,$1097142802608140288,5
#OnBTS,$1022067236805042176,5
#OnBTS,$1298533001236582401,5
#OnBTS,$1020304754021298176,5
#OnBTS,$1179347631769735168,5
#OnBTS,$1256517726903791618,5
#OnBTS,$1143480735610765313,5
#OnBTS,$1288698141445779456,5
#OnBTS,$1303969814545719296,5
#OnBTS,$1198569593523990529,5
#OnBTS,$941962408817340417,5
#OnBTS,$1231418270940454913,5
#OnBTS,$1184684508408209408,5
#OnBTS,$1291515693217624066,5
#OnBTS,$1239154095455232002,5
#OnBTS,$1291229784941326336,5
#OnBTS,$1285213870332628993,5
#OnBTS,$1014883595469479936,5
#OnBTS,$1079532470742089728,5
#OnBTS,$1154285741314170880,5
