src,dst,count
(#COVID19|#SpreaderInChief),#COVID19,5821
(#COVID19|#SpreaderInChief),#SpreaderInChief,637
(#COVID19|#SpreaderInChief),#Trump,172
(#COVID19|#SpreaderInChief),#TrumpHasCovid,148
(#COVID19|#SpreaderInChief),#coronavirus,141
(#COVID19|#SpreaderInChief),#TrumpCovid,101
(#COVID19|#SpreaderInChief),#SuperSpreader,95
(#COVID19|#SpreaderInChief),#Coronavirus,74
(#COVID19|#SpreaderInChief),#sundayvibes,64
(#COVID19|#SpreaderInChief),#COVID,61
(#COVID19|#SpreaderInChief),#SundayMorning,53
(#COVID19|#SpreaderInChief),#Cleveland,46
(#COVID19|#SpreaderInChief),#pandemic,41
(#COVID19|#SpreaderInChief),#COVIDIOTS,41
(#COVID19|#SpreaderInChief),#EndSARS,39
(#COVID19|#SpreaderInChief),#Covid_19,39
(#COVID19|#SpreaderInChief),#Corona,39
(#COVID19|#SpreaderInChief),#CovidCaughtTrump,37
(#COVID19|#SpreaderInChief),#GOP,34
(#COVID19|#SpreaderInChief),#GOPSuperSpreaders,31
(#COVID19|#SpreaderInChief),#SundayThoughts,30
(#COVID19|#SpreaderInChief),#MAGA,30
(#COVID19|#SpreaderInChief),#SaturdayThoughts,27
(#COVID19|#SpreaderInChief),#OMS,26
(#COVID19|#SpreaderInChief),#BREAKING,26
(#COVID19|#SpreaderInChief),#DonaldTrump,24
(#COVID19|#SpreaderInChief),#Turkey,24
(#COVID19|#SpreaderInChief),#EndSarsNow,24
(#COVID19|#SpreaderInChief),#Piemonte,24
(#COVID19|#SpreaderInChief),#Worlds2020,22
(#COVID19|#SpreaderInChief),#TrumpVirus,22
(#COVID19|#SpreaderInChief),#SARSCoV2,21
(#COVID19|#SpreaderInChief),#CCPVirus,21
(#COVID19|#SpreaderInChief),#RoseGardenMassacre,20
(#COVID19|#SpreaderInChief),#TrumpHasCorona,20
(#COVID19|#SpreaderInChief),#streamwhatafeeling,19
(#COVID19|#SpreaderInChief),#BoycottBollywood,19
(#COVID19|#SpreaderInChief),#BidenHarris2020,18
(#COVID19|#SpreaderInChief),#ESPN,18
(#COVID19|#SpreaderInChief),#TheView,18
(#COVID19|#SpreaderInChief),#Nbaplayoffs,18
(#COVID19|#SpreaderInChief),#NBA2K21,18
(#COVID19|#SpreaderInChief),#sarsbrutality,18
(#COVID19|#SpreaderInChief),#NBAFinals,18
(#COVID19|#SpreaderInChief),#NewFederalStateofChina,17
(#COVID19|#SpreaderInChief),#USA,17
(#COVID19|#SpreaderInChief),#CCPLiedPeopleDied,17
(#COVID19|#SpreaderInChief),#Whistleblowermovement,17
(#COVID19|#SpreaderInChief),#VoteHimOut,17
(#COVID19|#SpreaderInChief),#TrumpsAmerica,17
(#COVID19|#SpreaderInChief),#Londonmarathon2020,17
(#COVID19|#SpreaderInChief),#MilesGuo,17
(#COVID19|#SpreaderInChief),#TakeDownTheCCP,17
(#COVID19|#SpreaderInChief),#Doctors,16
(#COVID19|#SpreaderInChief),#SCOTUS,16
(#COVID19|#SpreaderInChief),#EnoughIsEnough,15
(#COVID19|#SpreaderInChief),#BlackLivesMatter,15
(#COVID19|#SpreaderInChief),#Military,15
(#COVID19|#SpreaderInChief),#Covid19UK,14
(#COVID19|#SpreaderInChief),#CoronavirusOutbreak,14
(#COVID19|#SpreaderInChief),#China,14
(#COVID19|#SpreaderInChief),#terrorism,14
(#COVID19|#SpreaderInChief),#Trump2020,14
(#COVID19|#SpreaderInChief),#StaySafe,13
(#COVID19|#SpreaderInChief),#MentalHealth,13
(#COVID19|#SpreaderInChief),#Biden,13
(#COVID19|#SpreaderInChief),#IMA,12
(#COVID19|#SpreaderInChief),#WearAMask,12
(#COVID19|#SpreaderInChief),#covid,12
(#COVID19|#SpreaderInChief),#EndPoliceBrutality,12
(#COVID19|#SpreaderInChief),#mentalhealth,12
(#COVID19|#SpreaderInChief),#StrongArstakh,11
(#COVID19|#SpreaderInChief),#COVIDー19,11
(#COVID19|#SpreaderInChief),#StrongArmenia,11
(#COVID19|#SpreaderInChief),#ChrisChristie,11
(#COVID19|#SpreaderInChief),#wilbur2million,11
(#COVID19|#SpreaderInChief),#URGENT,11
(#COVID19|#SpreaderInChief),#AzerbaijaniAgression,11
(#COVID19|#SpreaderInChief),#GandhiJayanti,11
(#COVID19|#SpreaderInChief),#corona,11
(#COVID19|#SpreaderInChief),#SundayFeels,11
(#COVID19|#SpreaderInChief),#health,11
(#COVID19|#SpreaderInChief),#trump,11
(#COVID19|#SpreaderInChief),#India,10
(#COVID19|#SpreaderInChief),#Americans,10
(#COVID19|#SpreaderInChief),#SendLindseyHome,10
(#COVID19|#SpreaderInChief),#lockdown,10
(#COVID19|#SpreaderInChief),#StopAliyev,10
(#COVID19|#SpreaderInChief),#SundayMotivation,10
(#COVID19|#SpreaderInChief),#BCO,10
(#COVID19|#SpreaderInChief),#pandemia,10
(#COVID19|#SpreaderInChief),#virus,10
(#COVID19|#SpreaderInChief),#SSRcase,10
(#COVID19|#SpreaderInChief),#bbcmarathon,10
(#COVID19|#SpreaderInChief),#fraud,9
(#COVID19|#SpreaderInChief),#Republicans,9
(#COVID19|#SpreaderInChief),#WuhanVirus,9
(#COVID19|#SpreaderInChief),#IceCream,9
(#COVID19|#SpreaderInChief),#healthcare,9
(#COVID19|#SpreaderInChief),#Love,9
(#COVID19|#SpreaderInChief),#Constitution,9
(#COVID19|#SpreaderInChief),#Mexico,9
(#COVID19|#SpreaderInChief),#Democrats,9
(#COVID19|#SpreaderInChief),#Iran,9
(#COVID19|#SpreaderInChief),#Coronakrise,9
(#COVID19|#SpreaderInChief),#Pandemie,9
(#COVID19|#SpreaderInChief),#JoyTrain,8
(#COVID19|#SpreaderInChief),#عمران_خان_قاسم_کے_خواب_سنو,8
(#COVID19|#SpreaderInChief),#jobgrowth,8
(#COVID19|#SpreaderInChief),#Republican,8
(#COVID19|#SpreaderInChief),#UFCFightIsland4,8
(#COVID19|#SpreaderInChief),#ChinaVirus,8
(#COVID19|#SpreaderInChief),#Protests,8
(#COVID19|#SpreaderInChief),#Election2020,8
(#COVID19|#SpreaderInChief),#新中国联邦,8
(#COVID19|#SpreaderInChief),#QasimDreamsAboutPMIK,8
(#COVID19|#SpreaderInChief),#PakTurkAz,8
(#COVID19|#SpreaderInChief),#California,8
(#COVID19|#SpreaderInChief),#ImranKhanMustMeetQasim,8
(#COVID19|#SpreaderInChief),#خودکشی_کا_حل,8
(#COVID19|#SpreaderInChief),#CoronaInfoCH,8
(#COVID19|#SpreaderInChief),#SindhRejectsIslandOrdinance,8
(#COVID19|#SpreaderInChief),#Reckless,8
(#COVID19|#SpreaderInChief),#WhiteHouse,8
(#COVID19|#SpreaderInChief),#ArrestAntiPakPoliticians,8
(#COVID19|#SpreaderInChief),#爆料革命,8
(#COVID19|#SpreaderInChief),#Crona,8
(#COVID19|#SpreaderInChief),#郭文贵,8
(#COVID19|#SpreaderInChief),#CoronavirusPandemic,8
(#COVID19|#SpreaderInChief),#TCBTK,8
(#COVID19|#SpreaderInChief),#writerscommunity,8
(#COVID19|#SpreaderInChief),#COVID25,8
(#COVID19|#SpreaderInChief),#Biden2020,8
(#COVID19|#SpreaderInChief),#turismo,8
(#COVID19|#SpreaderInChief),#WalterReed,7
(#COVID19|#SpreaderInChief),#Trending,7
(#COVID19|#SpreaderInChief),#POTUS,7
(#COVID19|#SpreaderInChief),#IAM,7
(#COVID19|#SpreaderInChief),#ÚLTIMAHORA,7
(#COVID19|#SpreaderInChief),#GoldenHearts,7
(#COVID19|#SpreaderInChief),#Blood,7
(#COVID19|#SpreaderInChief),#VOTE,7
(#COVID19|#SpreaderInChief),#JoeBiden,7
(#COVID19|#SpreaderInChief),#Mindfulness,7
(#COVID19|#SpreaderInChief),#ProudBoys,7
(#COVID19|#SpreaderInChief),#trendingnews,7
(#COVID19|#SpreaderInChief),#CoronaWillEndSoon,7
(#COVID19|#SpreaderInChief),#NFL,7
(#COVID19|#SpreaderInChief),#NUFC,7
(#COVID19|#SpreaderInChief),#coronaviruspandemic,7
(#COVID19|#SpreaderInChief),#Kindness,7
(#COVID19|#SpreaderInChief),#Joy,7
(#COVID19|#SpreaderInChief),#trendingTopic,7
(#COVID19|#SpreaderInChief),#BLM,7
(#COVID19|#SpreaderInChief),#Patna,7
(#COVID19|#SpreaderInChief),#MonoClonalJesus,7
(#COVID19|#SpreaderInChief),#covid19pandemic,7
(#COVID19|#SpreaderInChief),#SaturdayMotivation,7
(#COVID19|#SpreaderInChief),#Medical,7
(#COVID19|#SpreaderInChief),#COVID__19,7
(#COVID19|#SpreaderInChief),#MEK,7
(#COVID19|#SpreaderInChief),#AI,7
(#COVID19|#SpreaderInChief),#Hospital,6
(#COVID19|#SpreaderInChief),#Nacional,6
(#COVID19|#SpreaderInChief),#Inktober,6
(#COVID19|#SpreaderInChief),#WHO,6
(#COVID19|#SpreaderInChief),#Odisha,6
(#COVID19|#SpreaderInChief),#MinecraftLive,6
(#COVID19|#SpreaderInChief),#EEUU,6
(#COVID19|#SpreaderInChief),#californiafire,6
(#COVID19|#SpreaderInChief),#MaskUp,6
(#COVID19|#SpreaderInChief),#Bloomberg,6
(#COVID19|#SpreaderInChief),#FakeNews,6
(#COVID19|#SpreaderInChief),#Naagin5,6
(#COVID19|#SpreaderInChief),#Twitter,6
(#COVID19|#SpreaderInChief),#depression,6
(#COVID19|#SpreaderInChief),#Dynamite,6
(#COVID19|#SpreaderInChief),#TrumpOwnsEveryDeath,6
(#COVID19|#SpreaderInChief),#COVID19at,6
(#COVID19|#SpreaderInChief),#Lebanon,6
(#COVID19|#SpreaderInChief),#TrumpHatCorona,6
(#COVID19|#SpreaderInChief),#Health,6
(#COVID19|#SpreaderInChief),#BB14,6
(#COVID19|#SpreaderInChief),#Madrid,5
(#COVID19|#SpreaderInChief),#ACA,5
(#COVID19|#SpreaderInChief),#हाथरस_का_सच,5
(#COVID19|#SpreaderInChief),#SaturdayMood,5
(#COVID19|#SpreaderInChief),#Maryland,5
(#COVID19|#SpreaderInChief),#Uighurs,5
(#COVID19|#SpreaderInChief),#bigboobs,5
(#COVID19|#SpreaderInChief),#TrumpCovidSpreader,5
(#COVID19|#SpreaderInChief),#EndSARSBrutality,5
(#COVID19|#SpreaderInChief),#longhaulers,5
(#COVID19|#SpreaderInChief),#crowdfunding,5
(#COVID19|#SpreaderInChief),#lka,5
(#COVID19|#SpreaderInChief),#COYS,5
(#COVID19|#SpreaderInChief),#SupremeCourt,5
(#COVID19|#SpreaderInChief),#WearADamnMask,5
(#COVID19|#SpreaderInChief),#Wuhan,5
(#COVID19|#SpreaderInChief),#TrumpKnew,5
(#COVID19|#SpreaderInChief),#plasma,5
(#COVID19|#SpreaderInChief),#BorderObserver,5
(#COVID19|#SpreaderInChief),#Cars,5
(#COVID19|#SpreaderInChief),#DCvKKR,5
(#COVID19|#SpreaderInChief),#JuveNapoli,5
(#COVID19|#SpreaderInChief),#SundayBrunch,5
(#COVID19|#SpreaderInChief),#LindseyMustGo,5
(#COVID19|#SpreaderInChief),#TheThirdDay,5
(#COVID19|#SpreaderInChief),#NationalBoyfriendDay,5
(#COVID19|#SpreaderInChief),#StopTurkeyAggression,5
(#COVID19|#SpreaderInChief),#SelenaGomez,5
(#COVID19|#SpreaderInChief),#قنوات_fbi_في_لبنان,5
(#COVID19|#SpreaderInChief),#Healthcare,5
(#COVID19|#SpreaderInChief),#MAGA2020,5
(#COVID19|#SpreaderInChief),#Cineworld,5
(#COVID19|#SpreaderInChief),#iTHiNKLabs,5
(#COVID19|#SpreaderInChief),#Security,5
(#COVID19|#SpreaderInChief),#election,5
(#COVID19|#SpreaderInChief),#Chignahuapan,5
(#COVID19|#SpreaderInChief),#AmyConeyBarrett,5
(#COVID19|#SpreaderInChief),#PlandemicHoax,5
(#COVID19|#SpreaderInChief),#FrankenTrump,5
