src,dst,count
(#BTS|@ArianaGrande),$949963802954493952,888
(#BTS|@ArianaGrande),$3738047714,318
(#BTS|@ArianaGrande),$1279663861440737280,318
(#BTS|@ArianaGrande),$1198577105883164673,294
(#BTS|@ArianaGrande),$1270107149918748672,282
(#BTS|@ArianaGrande),$865739602358927360,258
(#BTS|@ArianaGrande),$1113498913443545089,228
(#BTS|@ArianaGrande),$1075763409914757121,210
(#BTS|@ArianaGrande),$1312574069494087680,198
(#BTS|@ArianaGrande),$1276359597197049857,192
(#BTS|@ArianaGrande),$1214612540497563648,192
(#BTS|@ArianaGrande),$1290041389225566209,180
(#BTS|@ArianaGrande),$1004853192688132096,168
(#BTS|@ArianaGrande),$1056841836193558529,168
(#BTS|@ArianaGrande),$1271450322922352643,162
(#BTS|@ArianaGrande),$1289334829092405248,156
(#BTS|@ArianaGrande),$1259059494270664704,156
(#BTS|@ArianaGrande),$1290773623624667137,144
(#BTS|@ArianaGrande),$1298779364939591680,144
(#BTS|@ArianaGrande),$1148893599662129153,144
(#BTS|@ArianaGrande),$1158510575569330178,138
(#BTS|@ArianaGrande),$1125149250063687682,133
(#BTS|@ArianaGrande),$1048370807146041344,132
(#BTS|@ArianaGrande),$1114551648536399872,126
(#BTS|@ArianaGrande),$1301983086608027649,126
(#BTS|@ArianaGrande),$1241364633195249665,120
(#BTS|@ArianaGrande),$1274490449768611849,114
(#BTS|@ArianaGrande),$1198361860845772800,108
(#BTS|@ArianaGrande),$846080946646462465,108
(#BTS|@ArianaGrande),$1299159485882142720,102
(#BTS|@ArianaGrande),$1098579625922441216,102
(#BTS|@ArianaGrande),$1185486433945096192,102
(#BTS|@ArianaGrande),$1259596529616121857,102
(#BTS|@ArianaGrande),$1299417947446935559,102
(#BTS|@ArianaGrande),$838756056998285313,96
(#BTS|@ArianaGrande),$1293020251152678912,96
(#BTS|@ArianaGrande),$1123353179670892544,96
(#BTS|@ArianaGrande),$1046216912894476288,90
(#BTS|@ArianaGrande),$839980528958873600,90
(#BTS|@ArianaGrande),$1230327818510360577,90
(#BTS|@ArianaGrande),$1246999005965340672,90
(#BTS|@ArianaGrande),$1263230916312391680,90
(#BTS|@ArianaGrande),$3066119941,90
(#BTS|@ArianaGrande),$785142778179170304,86
(#BTS|@ArianaGrande),$1163857293366181889,84
(#BTS|@ArianaGrande),$1284627039656517639,84
(#BTS|@ArianaGrande),$1283155948606038023,84
(#BTS|@ArianaGrande),$1312590554287538178,84
(#BTS|@ArianaGrande),$1097441858819670016,84
(#BTS|@ArianaGrande),$1203680210115321856,84
(#BTS|@ArianaGrande),$1289929495626088448,84
(#BTS|@ArianaGrande),$4399854556,84
(#BTS|@ArianaGrande),$1189688687287775235,84
(#BTS|@ArianaGrande),$353734487,84
(#BTS|@ArianaGrande),$1256701858414039042,84
(#BTS|@ArianaGrande),$1283281628752572416,84
(#BTS|@ArianaGrande),$1064057627246772224,84
(#BTS|@ArianaGrande),$1272703796255260673,78
(#BTS|@ArianaGrande),$1200920459681947650,78
(#BTS|@ArianaGrande),$884279828211433476,78
(#BTS|@ArianaGrande),$739036171897057280,78
(#BTS|@ArianaGrande),$3269252714,78
(#BTS|@ArianaGrande),$1277173593156120576,78
(#BTS|@ArianaGrande),$1281288317712072704,78
(#BTS|@ArianaGrande),$726886019438628864,78
(#BTS|@ArianaGrande),$1201592039323901954,78
(#BTS|@ArianaGrande),$1302251717539565569,78
(#BTS|@ArianaGrande),$1158398306650750976,73
(#BTS|@ArianaGrande),$1000461003744784384,72
(#BTS|@ArianaGrande),$900747173779968002,72
(#BTS|@ArianaGrande),$1259777238553079808,72
(#BTS|@ArianaGrande),$808690889967239168,72
(#BTS|@ArianaGrande),$1173350857838080000,72
(#BTS|@ArianaGrande),$957289779724472320,72
(#BTS|@ArianaGrande),$1065864015161815040,72
(#BTS|@ArianaGrande),$980464467912876033,72
(#BTS|@ArianaGrande),$1096259289486950402,72
(#BTS|@ArianaGrande),$1234248777885679622,72
(#BTS|@ArianaGrande),$1190709609218138112,72
(#BTS|@ArianaGrande),$1265434711020707849,66
(#BTS|@ArianaGrande),$1205046448984862720,66
(#BTS|@ArianaGrande),$732858346768891904,66
(#BTS|@ArianaGrande),$1312788057754611712,66
(#BTS|@ArianaGrande),$1076292432122109952,66
(#BTS|@ArianaGrande),$728824240661762048,66
(#BTS|@ArianaGrande),$1312807978450341888,66
(#BTS|@ArianaGrande),$1282510435531362304,66
(#BTS|@ArianaGrande),$1241470927348563970,66
(#BTS|@ArianaGrande),$1283333094670389249,66
(#BTS|@ArianaGrande),$958445208479453185,66
(#BTS|@ArianaGrande),$1308479206276231168,66
(#BTS|@ArianaGrande),$1289057040808239109,61
(#BTS|@ArianaGrande),$1232110586886000641,60
(#BTS|@ArianaGrande),$1070384064069332992,60
(#BTS|@ArianaGrande),$1016343857762480128,60
(#BTS|@ArianaGrande),$1257403163860238341,60
(#BTS|@ArianaGrande),$1259002940599271424,60
(#BTS|@ArianaGrande),$1296066114447974400,60
(#BTS|@ArianaGrande),$3924815653,60
(#BTS|@ArianaGrande),$1085750337900896256,60
(#BTS|@ArianaGrande),$1203339004080513027,60
(#BTS|@ArianaGrande),$826427903147651072,60
(#BTS|@ArianaGrande),$1219873356368969728,60
(#BTS|@ArianaGrande),$1111046355164655617,60
(#BTS|@ArianaGrande),$1289194076319780868,60
(#BTS|@ArianaGrande),$971722118042935296,60
(#BTS|@ArianaGrande),$1306055452531109888,60
(#BTS|@ArianaGrande),$1308631008749600768,54
(#BTS|@ArianaGrande),$1202150626576089088,50
(#BTS|@ArianaGrande),$1260498772708274176,49
(#BTS|@ArianaGrande),$1301842086686265345,48
(#BTS|@ArianaGrande),$1304371711354318849,48
(#BTS|@ArianaGrande),$838330756057333760,48
(#BTS|@ArianaGrande),$1140553786340999168,48
(#BTS|@ArianaGrande),$2488683588,48
(#BTS|@ArianaGrande),$1273698838986047494,48
(#BTS|@ArianaGrande),$1134787951421009920,48
(#BTS|@ArianaGrande),$1262053702388584448,48
(#BTS|@ArianaGrande),$1312463431233142784,48
(#BTS|@ArianaGrande),$963835446051549184,48
(#BTS|@ArianaGrande),$1125511618350276609,48
(#BTS|@ArianaGrande),$1257124707490582528,48
(#BTS|@ArianaGrande),$1243625989718016005,48
(#BTS|@ArianaGrande),$1309911558781272073,48
(#BTS|@ArianaGrande),$1301679627807657986,48
(#BTS|@ArianaGrande),$1271201693896753154,48
(#BTS|@ArianaGrande),$1067531681828139010,48
(#BTS|@ArianaGrande),$987441359358513159,48
(#BTS|@ArianaGrande),$1299852423805239296,48
(#BTS|@ArianaGrande),$310535783,48
(#BTS|@ArianaGrande),$1220090163168260098,48
(#BTS|@ArianaGrande),$995664577596678144,48
(#BTS|@ArianaGrande),$1233654780397903872,45
(#BTS|@ArianaGrande),$1173680491763032065,44
(#BTS|@ArianaGrande),$1289810907502125056,43
(#BTS|@ArianaGrande),$1222558064252944386,42
(#BTS|@ArianaGrande),$1129786319226462208,42
(#BTS|@ArianaGrande),$912615979351400448,42
(#BTS|@ArianaGrande),$923646882391429122,42
(#BTS|@ArianaGrande),$1257894259920900096,42
(#BTS|@ArianaGrande),$985563627540197378,42
(#BTS|@ArianaGrande),$994804170053095424,42
(#BTS|@ArianaGrande),$698862032565751808,42
(#BTS|@ArianaGrande),$1290008545312878593,42
(#BTS|@ArianaGrande),$1307932777933799424,42
(#BTS|@ArianaGrande),$1287057278630154240,42
(#BTS|@ArianaGrande),$1312462000396677121,42
(#BTS|@ArianaGrande),$1130974870450429953,42
(#BTS|@ArianaGrande),$1214947572781072385,38
(#BTS|@ArianaGrande),$1312088354670993409,37
(#BTS|@ArianaGrande),$1200044964467675136,37
(#BTS|@ArianaGrande),$1274241275965800448,37
(#BTS|@ArianaGrande),$1134153164880535553,37
(#BTS|@ArianaGrande),$1308472020171063296,36
(#BTS|@ArianaGrande),$1157666884432617473,36
(#BTS|@ArianaGrande),$1204539628100837377,36
(#BTS|@ArianaGrande),$1180113806854361089,36
(#BTS|@ArianaGrande),$1170667627490004992,36
(#BTS|@ArianaGrande),$1312469452391419907,36
(#BTS|@ArianaGrande),$1253463779997777925,36
(#BTS|@ArianaGrande),$972731690295508992,36
(#BTS|@ArianaGrande),$1292090264241266694,36
(#BTS|@ArianaGrande),$1298607144762302470,36
(#BTS|@ArianaGrande),$1238078533769060352,36
(#BTS|@ArianaGrande),$1065000019714023424,36
