src,dst,count
(#Corona|#Coronavirus),@ndtvindia,192
(#Corona|#Coronavirus),@manuelaforster,132
(#Corona|#Coronavirus),@faznet,105
(#Corona|#Coronavirus),@RalfSchumache17,90
(#Corona|#Coronavirus),@JoanaCotar,75
(#Corona|#Coronavirus),@BR24,74
(#Corona|#Coronavirus),@OlafGersemann,72
(#Corona|#Coronavirus),@FrankBlum17,49
(#Corona|#Coronavirus),@realTomBohn,45
(#Corona|#Coronavirus),@campact,45
(#Corona|#Coronavirus),@LudwigLarcher,29
(#Corona|#Coronavirus),@ABPNews,29
(#Corona|#Coronavirus),@alphacentauriii,28
(#Corona|#Coronavirus),@ZDFheute,27
(#Corona|#Coronavirus),@Mohaddessin,24
(#Corona|#Coronavirus),@jochen_mitschka,23
(#Corona|#Coronavirus),@iran_policy,22
(#Corona|#Coronavirus),@Bethvanduyne,22
(#Corona|#Coronavirus),@zeitonline,20
(#Corona|#Coronavirus),@ANI,19
(#Corona|#Coronavirus),@SZ,18
(#Corona|#Coronavirus),@Tagesspiegel,17
(#Corona|#Coronavirus),@21WIRE,17
(#Corona|#Coronavirus),@CorinnaMiazga,15
(#Corona|#Coronavirus),@aktuelle_stunde,15
(#Corona|#Coronavirus),@TeamKenFM,14
(#Corona|#Coronavirus),@cem_oezdemir,13
(#Corona|#Coronavirus),@neulandrebellen,13
(#Corona|#Coronavirus),@Pkhelkar,13
(#Corona|#Coronavirus),@aajtak,13
(#Corona|#Coronavirus),@morgenpost,12
(#Corona|#Coronavirus),@WDRaktuell,11
(#Corona|#Coronavirus),@rbb24,11
(#Corona|#Coronavirus),@bootboss,10
(#Corona|#Coronavirus),@thisbuerge,10
(#Corona|#Coronavirus),@kaya_serez,9
(#Corona|#Coronavirus),@restartleader,9
(#Corona|#Coronavirus),@ReporteYa,8
(#Corona|#Coronavirus),@XHNews,8
(#Corona|#Coronavirus),@hendrikstreeck,8
(#Corona|#Coronavirus),@StBrandner,8
(#Corona|#Coronavirus),@timesofindia,8
(#Corona|#Coronavirus),@USAdarFarsi,7
(#Corona|#Coronavirus),@risklayer,7
(#Corona|#Coronavirus),@UKCovid19Stats,7
(#Corona|#Coronavirus),@Maryam_Rajavi,7
(#Corona|#Coronavirus),@realDonaldTrump,7
(#Corona|#Coronavirus),@Megavolts001,7
(#Corona|#Coronavirus),@hainault_of,7
(#Corona|#Coronavirus),@RND_de,6
(#Corona|#Coronavirus),@MoritzSteinbac1,6
(#Corona|#Coronavirus),@HBenzler,6
(#Corona|#Coronavirus),@srfnews,6
(#Corona|#Coronavirus),@MathiasPriebe,6
(#Corona|#Coronavirus),@murrraydo,6
(#Corona|#Coronavirus),@c_drosten,5
(#Corona|#Coronavirus),@AlfredMittelbch,5
(#Corona|#Coronavirus),@annewild_muc,5
(#Corona|#Coronavirus),@HaraldBecker80,5
(#Corona|#Coronavirus),@TheEconomist,5
(#Corona|#Coronavirus),@F4F_Leipzig,5
(#Corona|#Coronavirus),@BirnstinglausRo,5
(#Corona|#Coronavirus),@Schneider_AfD,5
(#Corona|#Coronavirus),@bertieroberts54,4
(#Corona|#Coronavirus),@TheNationalUAE,4
(#Corona|#Coronavirus),@ReutersIran,4
(#Corona|#Coronavirus),@AlainPersian,4
(#Corona|#Coronavirus),@Markus_Soeder,4
(#Corona|#Coronavirus),@QuirinWeber,4
(#Corona|#Coronavirus),@ideal_granada,4
(#Corona|#Coronavirus),@Seniorweb_,4
(#Corona|#Coronavirus),@Karl_Lauterbach,4
(#Corona|#Coronavirus),@IranIntl,4
(#Corona|#Coronavirus),@RolandWidowitz,4
(#Corona|#Coronavirus),@DrWieIer,4
(#Corona|#Coronavirus),@SPOE_at,4
(#Corona|#Coronavirus),@VOAIran,4
(#Corona|#Coronavirus),@AlArabiya_Fa,4
(#Corona|#Coronavirus),@euronews_pe,4
(#Corona|#Coronavirus),@RFI_Fa,4
(#Corona|#Coronavirus),@ABC,4
(#Corona|#Coronavirus),@sanjaymuthal,4
(#Corona|#Coronavirus),@rki_de,4
(#Corona|#Coronavirus),@Sei_selbst,4
(#Corona|#Coronavirus),@MyWorldINDEX,4
(#Corona|#Coronavirus),@dw_persian,4
(#Corona|#Coronavirus),@RadioFarda_,4
(#Corona|#Coronavirus),@Riteishd,3
(#Corona|#Coronavirus),@JuergenBraunAfD,3
