src,dst,count
(#Corona|#Coronavirus),#Corona,1673
(#Corona|#Coronavirus),#Coronavirus,942
(#Corona|#Coronavirus),#COVID19,179
(#Corona|#Coronavirus),#China,104
(#Corona|#Coronavirus),#ZweiteWelle,78
(#Corona|#Coronavirus),#Covid19,56
(#Corona|#Coronavirus),#Covidioten,52
(#Corona|#Coronavirus),#coronavirus,51
(#Corona|#Coronavirus),#Iran,48
(#Corona|#Coronavirus),#Rechtsextreme,42
(#Corona|#Coronavirus),#COVID,39
(#Corona|#Coronavirus),#Frankreich,38
(#Corona|#Coronavirus),#Spanien,36
(#Corona|#Coronavirus),#Covid_19,33
(#Corona|#Coronavirus),#MustWatch,29
(#Corona|#Coronavirus),#Maskenpflicht,28
(#Corona|#Coronavirus),#MEK,27
(#Corona|#Coronavirus),#Aerosole,26
(#Corona|#Coronavirus),#Garmisch,25
(#Corona|#Coronavirus),#Streeck,24
(#Corona|#Coronavirus),#USA,23
(#Corona|#Coronavirus),#AfD,23
(#Corona|#Coronavirus),#Berlin,22
(#Corona|#Coronavirus),#TX24,22
(#Corona|#Coronavirus),#Moria,21
(#Corona|#Coronavirus),#SundayThoughts,20
(#Corona|#Coronavirus),#COVIDー19,19
(#Corona|#Coronavirus),#Gegenrede,16
(#Corona|#Coronavirus),#Deutschland,16
(#Corona|#Coronavirus),#Querdenken,15
(#Corona|#Coronavirus),#Coronakrise,15
(#Corona|#Coronavirus),#Bayern,15
(#Corona|#Coronavirus),#München,15
(#Corona|#Coronavirus),#Weltverschwörung,15
(#Corona|#Coronavirus),#Trump,15
(#Corona|#Coronavirus),#Aliens,15
(#Corona|#Coronavirus),#Zitat,14
(#Corona|#Coronavirus),#CoronaVirusDE,14
(#Corona|#Coronavirus),#Pandemie,13
(#Corona|#Coronavirus),#Pune,13
(#Corona|#Coronavirus),#Neuinfektionen,13
(#Corona|#Coronavirus),#covid19,13
(#Corona|#Coronavirus),#Maske,13
(#Corona|#Coronavirus),#Lockdown,12
(#Corona|#Coronavirus),#India,11
(#Corona|#Coronavirus),#Pandemic,11
(#Corona|#Coronavirus),#Virus,11
(#Corona|#Coronavirus),#CDU,10
(#Corona|#Coronavirus),#EU,10
(#Corona|#Coronavirus),#Schule,10
(#Corona|#Coronavirus),#Kurz,10
(#Corona|#Coronavirus),#2021tayfa,9
(#Corona|#Coronavirus),#ALTIN,9
(#Corona|#Coronavirus),#GBL,9
(#Corona|#Coronavirus),#κορωνοιος,9
(#Corona|#Coronavirus),#GarmischPartenkirchen,9
(#Corona|#Coronavirus),#Lockerungen,9
(#Corona|#Coronavirus),#MondayMotivation,9
(#Corona|#Coronavirus),#yks2020,9
(#Corona|#Coronavirus),#DayDreamer,9
(#Corona|#Coronavirus),#Söder,9
(#Corona|#Coronavirus),#ChinaVirus,9
(#Corona|#Coronavirus),#Israel,9
(#Corona|#Coronavirus),#Venezuela,8
(#Corona|#Coronavirus),#PCRTest,8
(#Corona|#Coronavirus),#13Sep,8
(#Corona|#Coronavirus),#COVID19LIES,8
(#Corona|#Coronavirus),#PLANDEMIC,8
(#Corona|#Coronavirus),#Merkel,8
(#Corona|#Coronavirus),#EVENT201,8
(#Corona|#Coronavirus),#Demokratie,8
(#Corona|#Coronavirus),#BillGatesBioTerrorist,8
(#Corona|#Coronavirus),#coronaviruschallenge,8
(#Corona|#Coronavirus),#lockdown,8
(#Corona|#Coronavirus),#Lügen,7
(#Corona|#Coronavirus),#Wahndemie,7
(#Corona|#Coronavirus),#Grundrechte,7
(#Corona|#Coronavirus),#CoronavirusPandemic,7
(#Corona|#Coronavirus),#Österreich,7
(#Corona|#Coronavirus),#Infektionszahlen,7
(#Corona|#Coronavirus),#Demos,7
(#Corona|#Coronavirus),#SARSCoV2,7
(#Corona|#Coronavirus),#Data,7
(#Corona|#Coronavirus),#Lockdown2,7
(#Corona|#Coronavirus),#MentalHealth,7
(#Corona|#Coronavirus),#Stats,7
(#Corona|#Coronavirus),#Hannover,7
(#Corona|#Coronavirus),#Masken,6
(#Corona|#Coronavirus),#Seehofer,6
(#Corona|#Coronavirus),#Schweiz,6
(#Corona|#Coronavirus),#Oesterreich,6
(#Corona|#Coronavirus),#Covid,6
(#Corona|#Coronavirus),#Schweden,6
(#Corona|#Coronavirus),#COVID__19,6
(#Corona|#Coronavirus),#COVID19de,6
(#Corona|#Coronavirus),#Protests,6
(#Corona|#Coronavirus),#News,6
(#Corona|#Coronavirus),#coronaeltern,6
(#Corona|#Coronavirus),#Querdenken089,6
(#Corona|#Coronavirus),#Polizei,6
(#Corona|#Coronavirus),#Recipes,6
(#Corona|#Coronavirus),#KommunalwahlNRW,6
(#Corona|#Coronavirus),#noAfD,6
(#Corona|#Coronavirus),#Nationalmannschaft,5
(#Corona|#Coronavirus),#Brazil,5
(#Corona|#Coronavirus),#Quarantäne,5
(#Corona|#Coronavirus),#SundayMotivation,5
(#Corona|#Coronavirus),#TrumpKnew,5
(#Corona|#Coronavirus),#Scotland,5
(#Corona|#Coronavirus),#Düsseldorf,5
(#Corona|#Coronavirus),#Bangladesh,5
(#Corona|#Coronavirus),#Drosten,5
(#Corona|#Coronavirus),#Wien,5
(#Corona|#Coronavirus),#Agenda21,5
(#Corona|#Coronavirus),#Bundesliga,5
(#Corona|#Coronavirus),#Lügenpandemie,5
(#Corona|#Coronavirus),#Demo,5
(#Corona|#Coronavirus),#BildungAberSicher,5
(#Corona|#Coronavirus),#Regierung,4
(#Corona|#Coronavirus),#Belarus,4
(#Corona|#Coronavirus),#Digitalisierung,4
(#Corona|#Coronavirus),#DeutscherEthikrat,4
(#Corona|#Coronavirus),#sundayvibes,4
(#Corona|#Coronavirus),#ARD,4
