src,dst,count
(#COVID19|#Corona),#COVID19,4983
(#COVID19|#Corona),#Corona,377
(#COVID19|#Corona),#TrumpCovid19,278
(#COVID19|#Corona),#pandemic,209
(#COVID19|#Corona),#healthcare,204
(#COVID19|#Corona),#Obamacare,201
(#COVID19|#Corona),#PreExistingConditions,200
(#COVID19|#Corona),#ChrisChristie,140
(#COVID19|#Corona),#coronavirus,131
(#COVID19|#Corona),#Trump,102
(#COVID19|#Corona),#Coronavirus,88
(#COVID19|#Corona),#PCR,82
(#COVID19|#Corona),#Pilkada2020,71
(#COVID19|#Corona),#pandemi,68
(#COVID19|#Corona),#VoteHimOut,43
(#COVID19|#Corona),#TrumpVirus,40
(#COVID19|#Corona),#TrumpCovid,38
(#COVID19|#Corona),#CovidCaughtTrump,33
(#COVID19|#Corona),#DonaldTrump,31
(#COVID19|#Corona),#WalterReed,31
(#COVID19|#Corona),#TrumpHasCovid,30
(#COVID19|#Corona),#COVID,29
(#COVID19|#Corona),#SecretService,29
(#COVID19|#Corona),#Trump2020,28
(#COVID19|#Corona),#VOTE,27
(#COVID19|#Corona),#COVIDIOTS,27
(#COVID19|#Corona),#MAGA,26
(#COVID19|#Corona),#mondaythoughts,23
(#COVID19|#Corona),#China,23
(#COVID19|#Corona),#sundayvibes,23
(#COVID19|#Corona),#WearAMask,22
(#COVID19|#Corona),#zweiteWelle,22
(#COVID19|#Corona),#25thAmendmentNow,22
(#COVID19|#Corona),#GOP,21
(#COVID19|#Corona),#trump,20
(#COVID19|#Corona),#Whistleblowermovement,18
(#COVID19|#Corona),#Pilkadaserentak,18
(#COVID19|#Corona),#Covid_19,18
(#COVID19|#Corona),#MilesGuo,18
(#COVID19|#Corona),#NewFederalStateofChina,18
(#COVID19|#Corona),#Prediction,17
(#COVID19|#Corona),#CCPVirus,16
(#COVID19|#Corona),#GOPSuperSpreaders,16
(#COVID19|#Corona),#TrumpIsATraitor,16
(#COVID19|#Corona),#USA,16
(#COVID19|#Corona),#WalterReedHospital,15
(#COVID19|#Corona),#bbtvi,15
(#COVID19|#Corona),#COVID19Vic,15
(#COVID19|#Corona),#POTUS,15
(#COVID19|#Corona),#lockdown,15
(#COVID19|#Corona),#WhiteHouse,13
(#COVID19|#Corona),#NXTTakeOver,13
(#COVID19|#Corona),#MentalHealth,13
(#COVID19|#Corona),#TakeDownTheCCP,13
(#COVID19|#Corona),#PCAs,13
(#COVID19|#Corona),#RoseGardenMassacre,13
(#COVID19|#Corona),#MondayMotivation,13
(#COVID19|#Corona),#Turkey,12
(#COVID19|#Corona),#BidenHarris2020ToSaveAmerica,12
(#COVID19|#Corona),#MUNTOT,12
(#COVID19|#Corona),#CCPLiedPeopleDied,12
(#COVID19|#Corona),#Biden,12
(#COVID19|#Corona),#COVIDIOT,12
(#COVID19|#Corona),#shmuck,12
(#COVID19|#Corona),#CCP,11
(#COVID19|#Corona),#mentalhealth,11
(#COVID19|#Corona),#RolandGarros,11
(#COVID19|#Corona),#RG20,11
(#COVID19|#Corona),#TrumpLied200KDied,11
(#COVID19|#Corona),#ÚLTIMAHORA,11
(#COVID19|#Corona),#TrumpIsANationalDisgrace,10
(#COVID19|#Corona),#CrimesAgainstHumanity,10
(#COVID19|#Corona),#VoteBidenHarris2020,10
(#COVID19|#Corona),#Iran,10
(#COVID19|#Corona),#AFaveLikeNengi,10
(#COVID19|#Corona),#Election2020,10
(#COVID19|#Corona),#StayHome,10
(#COVID19|#Corona),#CoronavirusOutbreak,10
(#COVID19|#Corona),#JoyTrain,9
(#COVID19|#Corona),#Berlin,9
(#COVID19|#Corona),#BidenHarris2020,9
(#COVID19|#Corona),#Odisha,9
(#COVID19|#Corona),#Joy,9
(#COVID19|#Corona),#Quote,9
(#COVID19|#Corona),#Zweitewelle,9
(#COVID19|#Corona),#BidenHarris,9
(#COVID19|#Corona),#Love,9
(#COVID19|#Corona),#CoronavirusPandemic,9
(#COVID19|#Corona),#Democrats,9
(#COVID19|#Corona),#WorldAnimalDay,9
(#COVID19|#Corona),#anxiety,8
(#COVID19|#Corona),#4deoctubre,8
(#COVID19|#Corona),#新中国联邦,8
(#COVID19|#Corona),#EEUU,8
(#COVID19|#Corona),#GoodMorning,8
(#COVID19|#Corona),#WHO,8
(#COVID19|#Corona),#WalterReedMedicalCenter,8
(#COVID19|#Corona),#America,8
(#COVID19|#Corona),#NBAFinals,8
(#COVID19|#Corona),#爆料革命,8
(#COVID19|#Corona),#KXIPvCSK,8
(#COVID19|#Corona),#郭文贵,8
(#COVID19|#Corona),#PresidentBuhari,8
(#COVID19|#Corona),#VoteBlue2020,8
(#COVID19|#Corona),#Vote,8
(#COVID19|#Corona),#ENDSARS,8
(#COVID19|#Corona),#BunkerDon,8
(#COVID19|#Corona),#SARS,8
(#COVID19|#Corona),#Aysén,8
(#COVID19|#Corona),#MakeAmericaPlagueAgain,8
(#COVID19|#Corona),#TrumpGOPgenocide,8
(#COVID19|#Corona),#BREAKING,8
(#COVID19|#Corona),#TrumpsAmerica,8
(#COVID19|#Corona),#Mindfulness,7
(#COVID19|#Corona),#90DayFianceHappilyEverAfter,7
(#COVID19|#Corona),#FechadoComBolsonaroAte2026,7
(#COVID19|#Corona),#views,7
(#COVID19|#Corona),#followtrick,7
(#COVID19|#Corona),#IndiaFightsCorona,7
(#COVID19|#Corona),#AVFC,7
(#COVID19|#Corona),#BolsonaroTraidor,7
(#COVID19|#Corona),#HarHarMahadev,7
(#COVID19|#Corona),#DiaMundialRBD,7
(#COVID19|#Corona),#TheFemaleArtist,7
(#COVID19|#Corona),#Sunday,7
(#COVID19|#Corona),#JaiShriRam,7
(#COVID19|#Corona),#BreakingNews,7
(#COVID19|#Corona),#vaccine,7
(#COVID19|#Corona),#Biden2020,7
(#COVID19|#Corona),#Military,7
(#COVID19|#Corona),#Halloween,7
(#COVID19|#Corona),#RKI,7
(#COVID19|#Corona),#FLAxCAP,7
(#COVID19|#Corona),#TrumpVirusDeathToll210K,7
(#COVID19|#Corona),#Texas,7
(#COVID19|#Corona),#FakeNews,7
(#COVID19|#Corona),#EmilyInParis,7
(#COVID19|#Corona),#Armenia,7
(#COVID19|#Corona),#肖战1005生日快乐,7
(#COVID19|#Corona),#TakeResponsibility,7
(#COVID19|#Corona),#IndiaFightsCOVID19,7
(#COVID19|#Corona),#SEAvsMIA,7
